ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-01792	اتمنى فصلهم من الجامعة ومعاقبتهم همج الله ياخذهم يعني كذا مرجله كلكم على واحد مثل "الكلاب المسعوره " #ضرب_دكتور_في_جامعه_الملك_خالد	valence	0.219
2018-Ar-04232	يعني إن شاء الله بعد أسبوع تكون نتائجها أوضح :( ريم لا تخليني أقلق كثير عليك لا تتركين علاجات من نفسك أرجوك :(	valence	0.453
2018-Ar-03440	شعور الانتصار ✌ 🏼 ️ 💪 🏼	valence	0.859
2018-Ar-04303	@reda_reda61015 @Elhoriaelhoria يبقى كدا بتريحة انا عاوزة يموت من الغيظ عشان يتعلم الا يخدع احد	valence	0.224
2018-Ar-02461	ولقد وضعت اصبعك على جرح نازف للامة يجعلها بما تملك من قدرات اسيرة ملك او امير هرم لا يجيد الا الرقص بالسيف المرتجف بيده	valence	0.328
2018-Ar-01262	ايش يبغون الاتراك مسوين انقلاب وقلق	valence	0.412
2018-Ar-02455	صباحك انا وبكل سرور	valence	0.814
2018-Ar-01218	الموضوع الاى احنا بنهرى فيه و نتخانق عليه انهاردة مثير للدهشة والاشمئزاز و الاحتقار و القئ كمان..بناقش ارضنا بتاعتنا و لا لأ ..هزلت	valence	0.188
2018-Ar-03294	لا حزن يشبه حزن القلب على الميت ولا شوق أصدق من الشوق للميت اللهم ارحم عبدالله بقدر ما كان وجع رحيله أعظم من أن يتحمله بكاء	valence	0.203
2018-Ar-03171	متى اثير فضولك ؟\nالحين كل شي يثير غضبي مو فضولي لا خلص الصيفي اتفرغ لفضولي💔🙂	valence	0.578
2018-Ar-02244	مرحبا نجمتي أنا يائس ومكتئب ومنزعج جدا حتى أن صوتي قد بح من شدة حزني خذي بيدي فأنا مشارف على الوقوع بتلك الحفره مجددا 😴 🌌	valence	0.297
2018-Ar-03465	هه لا الوضع مو طيب معاك يحتاج لك دكتور متخصص لا تتردد بالتواصل معنا عشان نشوف لك حل	valence	0.469
2018-Ar-02026	🌙 ✨ يارب عوضني عن كل شيء أحببته وخسرته واكفني كل قهر يؤلمني وكل فكر يقلقني وكل هم يحزنني وجنبني اللهم شر مايكون قبل أن يكون	valence	0.371
2018-Ar-01553	يحكى بأن هناك عطور رائحتها ذكريات احلام سعيدة 💛	valence	0.813
2018-Ar-01055	وبعدين معاك  مطلع ميتنى ليه #القلب\nاشتكى من قله الهشتكه	valence	0.438
2018-Ar-01745	@ahmed_kamal98 الخير ف اللي ربنا كاتبه يا احمد 😄	valence	0.625
2018-Ar-03771	حانق جدا اتمنى محد يكلمني	valence	0.156
2018-Ar-01099	لكل متابعيني الله يروي قلوبكم بالفرح وغيث السعادة ويجعل أرواحكم نقية من الأحزان والهموم ❤️	valence	0.734
2018-Ar-01302	الإبتسامة أمرها غريب : إن وضعتها لحبيب احس بالراحة وإن وضعتها لعدو شعر بالندم وإن وضعتها لمن لاتعرف أصبحت صدقه	valence	0.609
2018-Ar-01580	كان بأستطاعتك أن تداري سوء مزاجي ونبرة الهلع في صوتي وال"لست على مايرام"المختبئة خلف" بخير" كان ب امكانك فهم تناقضاتي	valence	0.371
2018-Ar-02399	لا وممكن يحس بيك لو شافك زعلاان جداا او فرحان جداا دا اللى بيحبك بجد زى اهلك كدا ✌ ✋ ودى ناس قليله معدودين ع الصوابع يعنى	valence	0.609
2018-Ar-03703	لما تبقي وسخ.... و اقول عليك انك وسخ و انت عارف انك ابن وسخة زفت !! يبقي تزعل ليه 🤔🤔؟؟	valence	0.188
2018-Ar-02610	عارفين احساس الـ تنهيدة الخارجه بوجع و زهق و تعب ع توهان و مش عارف اى السبب و لا عايز اى و لا ليك نفس لحاجهةة ولا لحد 😫😫	valence	0.167
2018-Ar-03452	#السعادة قناعتك ورضاك بما تملك وليست فيما تملك #صباحكم_سعادة و #قناعة	valence	0.797
2018-Ar-04294	كان يا مكان في حلو الزمان امرأة تقطف الأزهار كل صباح 💐	valence	0.641
2018-Ar-01388	مبحبش التهديد حتى لو ف مصلحتى 😠	valence	0.422
2018-Ar-01663	@Noorkhamis2 حلوة ترى قلتها للي معاي في الجم صار ضحك وفكاهة	valence	0.726
2018-Ar-00483	#عيديتك_مع_رغد_محمد٣ رغغدد ابيي افووزز الله يسعدكك دنيا واخره الله يخليكك فوزيني اتمنى افوز بجلسة ليزر جسم كامل 😭 💔	valence	0.516
2018-Ar-01140	@Bvsil__ الا جمال وبس انتهى لعد تحطم بنفسك😠	valence	0.406
2018-Ar-02386	@sherine \nاول مره في رمضان  دايماً مستحيل تقدر تنساها  \nفرحه كبيره ليك و لغيرك مستحيل تقدر تنساها #شيرين\n#فرحة_أول_مرة	valence	0.774
2018-Ar-00249	كيف كنا وكيف صرنا وكيف كان الوقت حلو بكلامنا وكيف الحين صار يضجر كلامنا.	valence	0.344
2018-Ar-04060	يخربيت ام الضرس المخروم اللى هيقعد يجبنى العيادة و يودينى ١٠٠ مرة 😡	valence	0.328
2018-Ar-02871	#فرحتي_بنجاحي مت بكئ اول ماشفت النتيجه نزلت ع ركعبي واصارخ ماضاع تعبي ماضاع تعبي واهلي شفيها ميته بكى ويدفوني اول ماشافوهم	valence	0.703
2018-Ar-02910	كمية قناعة اعيشها ، لي فترة و انا اسلك لنفسي و كل هالتسليك عشان ٩ ايام اجازة 💔	valence	0.750
2018-Ar-00760	حسرة في قلبي لا توصف للاسف	valence	0.094
2018-Ar-01938	تحب الصراحة ستذهب متعة الكرة والتشويق والجدالات ونقاشات مابعد اللقاء هدف أو لا تسلل أو لا ستصبح كالألة مع لعب ألي	valence	0.547
2018-Ar-02130	هناك بخل لا يدخل في خانة المال أبدا فهناك بخيل الأخلاق وبخيل الإبتسامة وبخيل الصدق والأمانة ❗ وأبشعهم وأقبحهم بخيل لا يتمنى الخير لأحد 👿	valence	0.406
2018-Ar-04279	#الفرحه_انك تفرح حد غلبان بجد كفاية عيون الفرحة والسعادة لما يفرح بتحس انك انسان ليك قيمة ❤	valence	0.797
2018-Ar-03937	ضعيفه انا قدام تعب جدتي ودموعها والله ضعيفه وجدا	valence	0.203
2018-Ar-02587	#بهجة_أمل \n١١٨.كمية الضحك اللي قاعدة اضحكه مو طبيعي \nفطست ياربي ..للحد اللي وجهي صار حار 😅\n💕💕💕💕💕💕💕💕	valence	0.938
2018-Ar-03004	مش كل الضحك انبساط ممكن يبقي ضحك من كتر الوجع .	valence	0.313
2018-Ar-02660	مايحترموني وانا نايمة كل صراخ وإزعاج تعبت نفسيتي منهم 🙂 💔	valence	0.210
2018-Ar-01892	عندي زهايمر لاي شي بدي اتذكره \nبس في مواقف و اشخاص معينين ما بينتسوا ولا بيروحوا من البال\n#سعادة #حزن #فراق #لقاء	valence	0.328
2018-Ar-01784	لا رسم لا صوت لا شي منه فايده انا وش الفايده مني😂😂😂😂☹️💔	valence	0.339
2018-Ar-03322	يشبه شي كنت استخدمه، المهم انبسطي وقضي اوقات ممتعة، انا انبسطت معاك في سناباتك، شكرًا💙	valence	0.813
2018-Ar-00902	ارتياح شعبي ورسمي بالغ لمحاصرة الإرهاب القطري - اليوم - السعودية	valence	0.694
2018-Ar-00786	أنا جبانة وبخاف جدا من الفشل لدرجة أني بكتب بس ع تويتر عشان متأكدة أن محدش هيقرء اللي أنا يكتبه	valence	0.281
2018-Ar-02205	#العيد #بهجة #فرح مسجد الصديق كل سنة والأمة كلها بخير ♥	valence	0.859
2018-Ar-00793	يدبر الأمر من السماء إلى الأرض #راحة ❤️	valence	0.828
2018-Ar-01002	أول مرة يقعد مع خطيبته ؟\nمن الارتباك سألها :\n\nاخوك الكبير احمد شنو اسمه ؟\nقالت : أي واحد فيهم !😂\n\nواضح فيه توافق فكري الله يوفقهم😂	valence	0.609
2018-Ar-03331	كثير من الرجال يخطب وعنده خوف كيف حتكون الزوجة وشاكك!\nتطلع الزوجة متل ما خاف\nوتلاحظوه يقول أصلاً كل الحريم فيهم كدا وكدا\nهي مجرد حققت مخاوفه	valence	0.435
2018-Ar-02353	@Salem309 @ch_cake ربنا يسعدكم ويهدى سركم .. ويا سيدى ايوه قول عشان ندعيلكم ونبتهج قليلا بحكايات حلوة كدا	valence	0.641
2018-Ar-02350	@3alyoum التوسل والخوف اللي صابها ماشفته حتى بالافلام دامها ماهي على غلط ليه كل الهستيريا والرعب اللي اصابها ؟؟	valence	0.375
2018-Ar-02651	@ama__ana ههههههههه انا بحب التشويق جداً واصلا مبتفرجش ع مسلسلات بس دة شدني	valence	0.750
2018-Ar-03264	الشتيمه ما الا انها تعبير عن قليل من السخط والضغط اللي جوانا 💔	valence	0.313
2018-Ar-00303	الواحد مش زعلان والله علي حد خرج من حياته بسبب موضوع تافه بس حاسس بخيبة أمل انه حب حد ميستهلش انه يحبه	valence	0.250
2018-Ar-00384	الى كل واحد ماقدر يستوعب كمية معاناة المرأه السعوديه اتمنى يعيد الحلقه مره وثاني عشان الحمار مايفهم الا بالتكرار❤️ #انا_راشده	valence	0.403
2018-Ar-01534	نص الكباية الفاضى هفضل مرعوب لحد النتيجة خايف اشيل كيميا	valence	0.203
2018-Ar-00744	أن تستيقظ بعد ليل طويل من البكاء على صوت امك تخبرك بأن رحلة العمرة بعد غد بدون سابق إنذار و أن لا تشغلي بالك بالقدوم لرؤيتي شعور خرافي 😢 😢	valence	0.656
2018-Ar-02598	أن تحبيني أنتِ مخيره لا مجبره 😁 \nأن تحترميني فأنتِ مجبره لا مخيره 😀 .	valence	0.531
2018-Ar-03724	كم هو مقرف هذا الذي يغرد باسم الدين كذبا وبهتانا الإسلام بريء منك وممن على شاكلتك ومن أظلم ممن افترى على الله كذبا	valence	0.097
2018-Ar-02207	@dena1985h احب حسابك و احب كل اللي تكتبيه جد تفيدينا كثير❤️الله يسعدك سعادة الدارين❤️❤️	valence	0.734
2018-Ar-00062	جميل هو الوقت حين يمضي وأنت تتحدث مع شخص يعني #لك الكثير تتناقش معه تشد وترخي تأخذ وتعطي تمازحه تستفزه وكلك ثقة بأنك لن تضايقه #العلقم_الشهد	valence	0.578
2018-Ar-00361	رايقيين و بالنا مرتاح سعيد لنهاية شهر ابريل كأزهار الساكورا عندما تتفتح في موسم الربيع الجميل	valence	0.896
2018-Ar-03592	أنا لست أخشى #الذئب ذئبا انما أخشاه في جلد #الحمل #رعبي #عدو لا أراه أو لا أراه إلا إذا #فات_الأوان #نجيب_سرور	valence	0.355
2018-Ar-03739	@_Dalissima_ بطلت من كذا سنة أعيد لأعياد عامة وبقيت أكتفي بالمناسبات الخاصة. وتقدري تقولي المصايب بقت بترف مطر مش ملاحقين في كل مناسبة.	valence	0.422
2018-Ar-00458	دا عكس تصريحات المسئولين عندكم هات لينك للي بتقوله و انا هنشره انا اتمنى ان يكون تجاهلهم للدقيقه الحداد خطأ عير مفهوم	valence	0.469
2018-Ar-02327	@iDhv_ ودي اعرف وش اللي يضحك بالضبط ؟ 😭😭	valence	0.563
2018-Ar-02990	فى ناس لو #ضحكت نفسى أحنطها من جمالها #مساكم سعادة	valence	0.703
2018-Ar-03557	اشمئزاز لا منتهي منها\nوعلى الرغم من هذا مازلت احاول بكل ما اقدر اطول بالي عليها واتغاضي عشان نفسي،لكن اعوذ بالله من نفاذ صبري..	valence	0.297
2018-Ar-00106	الروشنة في أزهى صورها لما صحابي بياكلوا لب في اغتباط وسعادة غامرة 👏	valence	0.703
2018-Ar-04224	البنات اللي بكتبوا بالبيو عصبيةة و مزاجية و عنيدة...، ع شو فرحانة بالزبط !!	valence	0.438
2018-Ar-02603	اليمن و اطفال اليمن و شعب اليمن و الله ينتقمون من عداء بريطانيا عليهم اللهم زدهم	valence	0.344
2018-Ar-04337	يا حلو العييد فيك 😢 ❤️❤️❤️❤️❤️ #عيدنا_مع_شوج_تايم	valence	0.625
2018-Ar-00724	معاك الحياة دائماً تحاصرني بالفرح والرضا\nكأنها ملزومه تضم قلبي وأنتِ معاي.	valence	0.813
2018-Ar-00764	عيد سعيد جدا 🙈 ما نعرف كلام كفار	valence	0.719
2018-Ar-01547	كآبة بهالوقت متى انام بس	valence	0.161
2018-Ar-02503	- - - حلو" شعور الرضا يمنحك سعادة وطمأنينه • - #مزنة_المحمود #مساء_الخير #شعور #راحه	valence	0.806
2018-Ar-01292	اذا بانت البسمه على وجهك احس إني انا المسرور❤.	valence	0.797
2018-Ar-03154	#كلمه_لرجل_امن_الحرم جزاهم الله كل الخير هم فخر لهذا الوطن اسأل الله لهم التوفيق وسعاده و الراحه وأن يرزقهم 💚 💚	valence	0.625
2018-Ar-01336	@q834k بهالرطوبه اخم واغسل ؟؟!!!!!!!!!  انفولو 😤	valence	0.438
2018-Ar-02084	@mahaalbulushi2 هااااااااا هاااااا وش هذا القصف ونحن فوقت السحور م يجوز وش قصدك بهذا الكلام 😂💔😠	valence	0.594
2018-Ar-01042	دا الفرح ملوهش معاد ضحكتها لما ااولدت بتكتر في الاعياد	valence	0.813
2018-Ar-02937	ليه انا منرفزة بدون سبب ! 😪	valence	0.219
2018-Ar-02292	لحد يكلمني هالفترة عايشة ف حالة كآبة عميقةة	valence	0.031
2018-Ar-00018	@SaraElserwy عسوله ماشاء الله ومحترمة ولبسك محترم وحلو زي توأمك 😃 ربنا يوفقك ان شاء الله ☺️	valence	0.719
2018-Ar-00633	يسعد قلبك ويملي أيامك بهجة وسعادة يارب 🍕 🍕	valence	0.750
2018-Ar-01448	وفي اول يوم رمضان النضاره اتكسرت وده نذير شؤم عن امتحانات بعد بكره 🤓🤓	valence	0.266
2018-Ar-02189	كاسة الشاي بايدك بنص الشارع خزي وعار مكدرتش ابلعها	valence	0.317
2018-Ar-01833	بس انت بتعرف بعدين لما بترجع تفكر و بتحس بالندم و تأنيب الضمير بس بيكون الوقت ده فات	valence	0.219
2018-Ar-01294	كل سنه وانت طيب يا ابو موزوو ياسبب فرحتنا وانشكاحنا دايما دمت نعمه علينا 😍 😍 #يونس_والمعلمين_بيعيدوا	valence	0.806
2018-Ar-00960	الله يعين البنت اللي خاطبة واحد قطري! \nع مين ترد؟ ع قلبها ، ولا ع دول الخليج 😂\n\n#حزينه\n#عمر_زوربا	valence	0.453
2018-Ar-00980	يقولون ابحث عن فضولي الحقيقة ابحث عن مجنس في اي مشكلة #شجار_الرفاع	valence	0.359
2018-Ar-03018	عيدكم مبارك وسعيد نبتهج بالعيد وإن كان في القلب حبيب بعيد او واقع ألمه يزيد فلن يسرق منا سعادة العيد السعيد — feeling festive	valence	0.790
2018-Ar-00252	الفرح قناعة داخلية اذا ودك تفرح راح تفرح وتكون سعيد والعكس صحيح	valence	0.625
2018-Ar-02711	الإستماع إلى # الأب أثناء # عصبيته_وصراخه ،\nمثل قراءة شروط وقوانين # مواقع_الإنترنت ..\nما # بتفهم شي ، بس # بتضغط موافق 👍😅😂😂😂😂\n#لانا	valence	0.438
2018-Ar-02301	ㅤ ㅤㅤ ㅤ ㅤㅤ ㅤㅤفي مبسمه كل السوالف لها ذوق وفي ضحكته صوت الفرح يطربني 💛	valence	0.828
2018-Ar-03174	@HadeerAmin  ههه مخدر القنب الهندي شائع جدا في تونس  و يبعث على النشوة و ينسيك انو بلحة رئيسك مثلا ..	valence	0.500
2018-Ar-02500	طبيعي بعد اللي وصلتله و شوفته من حياتي اني ابقي خايف و مش واثق في اي شخص بيحاول يقرب مني	valence	0.210
2018-Ar-01790	مش كفايه امتحان الانجليزي جهة صعب كمان جابولهم  الفيزيا زفت😤	valence	0.250
2018-Ar-00829	@ArkanSumer ليش ترضي الي يفجرك ؟؟ ارضي بلدك واهلك مامسويه فضل سلاح قديم بضعف السعر همه الممنونين امريكا دعمتك بالسلاح وروسيا لازم نعبدهم ؟	valence	0.266
2018-Ar-02849	من تبي اعنفها تجي خاص او ببي بسرعه 🔥 D8A60BFC #بوب_كورن #محنه #ممحونه #زب #مولعه #مشتهيه #سكس_فون #سكس_كتابي #عنف #فحل	valence	0.484
2018-Ar-02731	@Talat_Habibu انا خلصت الماتش و قعدت اتفرج بردو عليهم في الاحتفالات	valence	0.750
2018-Ar-04004	ياما حاولت الفراق و ماقويت \nكنت ابي انساه لكن مانسيت ...	valence	0.406
2018-Ar-00274	#سعودي_يناشدكم_بعد_احتراقه\n\nوش في الدنيا له عشر سنوات يناشد ولا من مجيب \n\nأسأل الله في علاه أن يسخر لك النفوس ويلين لك القلوب في مصابك	valence	0.281
2018-Ar-00371	@Lemo24398079 مش انسان اللى يعمل كدا  مناظر مروعه للاطفال	valence	0.156
2018-Ar-00961	@Shaa8r انا اول ماشفته رمى النضارى\nجاء ببالي جرس الإنذار الي ع الباب وانه بيورطه	valence	0.359
2018-Ar-00136	ليه في برنامج #الصدمه كان السواق مصري ليه مكنش من نفس البلد ال كان فيها المقلب😠  ليه الاستهزاء ب لمصري😡  \n#للمصري_كرامه	valence	0.313
2018-Ar-04381	يارب بحق سقوط المطر حقق كل أمنياتي وابعد عني وعن احبتي كل شر واحفظهم لي 🙏 #مطر 💦 💦 💓 💓	valence	0.719
2018-Ar-01284	بجد المسلسل حلو اووي كل الحلقات هايلة وتموت من الضحك #سلطان-#بهجت 😍 😍 fahmy	valence	0.906
2018-Ar-00116	مفيش دقيقة بتعدي من غير ضحك هموت 😂 😂	valence	0.938
2018-Ar-02499	@na00011 @SamtiSaad انت انسان  تعرضت لواحد منسم   ضروري ترد عليه     الحمد لله و الشكر  الاشكال هذي من البشر لا يرد عليها  باي	valence	0.281
2018-Ar-02939	يوووه ي التوتر و اللعب في الاعصاب .. ما بغا يجي الهدف 😪💔	valence	0.359
2018-Ar-03416	#KingJiyongIsBack- ﴿ وما كان الله معذبهم وهم (يستغفرون) ﴾ #أمان 💭 💘 -	valence	0.672
2018-Ar-02885	@silent9mm @yousefalawnah هو ما جاب شي من راسه .. كل القضايا من واقع مجتمعنا . \n\nلا تصير احمق "تأليب رأي عام ع الدين" ؟!	valence	0.469
2018-Ar-01344	الخطأ اللي ارتكبه آبائنا فينا وهو التخويف من العذاب ما يجب علينا تكراره على أطفالنا، كبرنا على اتباع الدين والعبادة بدافع الخوف والرهبة.	valence	0.219
2018-Ar-01897	@233_laila وش يفهمهم. وش ذا الاشتياق اللي يهز الصدر ويقلق النوم 💔.	valence	0.419
2018-Ar-02691	@NadiaBsat في ناس مش بس ما لازم يتزوجوا و يخلفوا مش لازم حتى يكونوا موجودين بالاساس 👎😠	valence	0.359
2018-Ar-02525	لما أشوف أعمالكم وأشوف الوضع الفني الحالي أحس بالخجل وبالامتعاض من الوضع الحالي أين كنا وأين أصبحنا أنا فخور بكم أستاذي	valence	0.406
2018-Ar-01788	اللهم جدّد فينا روح التفاؤل والأمل ولا تجعلنا ضعفاء أمام ظروف الحياة.\n\n#علوان_الصيفان #التفاؤل	valence	0.688
2018-Ar-00448	مايستفزن ويطلعن من طوري الا الاصوات المرتفعه وكانهم دقيقه ويتذابحون وهم بطبيعتهم	valence	0.266
2018-Ar-02141	.فيه أشخاص مجرد ما تسولف معهم تنسي كل همومك وكل حاجه شايل همها وان كانت إبتسامة \n باختصار هي من أجمل هديا ربي.\n\nاحبك @REXZ_8900	valence	0.925
2018-Ar-03613	حاليا متنرفزة من اللي عمينتقد اللي مو فرحان بالعيد اكتر من النفسية "اللي مو فرحان بالعيد" ذات نفسه خلص فهمنا اقسم بالله	valence	0.328
2018-Ar-02251	يارب خبر يشّبه الغيث، وفرحة تمحِي كُل حُزن، وفرَج لكُل صابِر، وشِفاء لكُل مريض، وإستجابة لكُل دعاء،إنّك على كل شي قدير❤ ..	valence	0.750
2018-Ar-02282	انا عندي فوبيا التسوق وكره شديد بغيض مقيت للاسواق	valence	0.266
2018-Ar-00480	محزن ومؤلم هل وصل البعض الشاب السعودي لهذا المستوي من السخف والبلاهة للامتعاض لأجل كرة القدم الترفيهية	valence	0.226
2018-Ar-00638	لو كتبنا كل ما هو جميل عشناه لوجدنا قلبنا يفيض سعادة وراحة ولتخلصنا من ذكريات سيئة وصارت كل ذكرياتنا هي لحظات عشناها بسعادة مع من نحب	valence	0.688
2018-Ar-01930	وكلهم هيمشوا ..\nوانا هرجع تاني ..\nلوحدتي ..\nولوحدي ..\n#مروان عاطف #الوحدة	valence	0.391
2018-Ar-01323	حاسس اني ساخط على العالم بس مكسل اعمل حاجه دلوقتي	valence	0.297
2018-Ar-02356	إنني سعيد جدا بما أسفرت عنه دراساتنا من تطبيقات مهمة في #الطب والتي أسهمت في إنقاذ عدد كبير من المرضى في العالم #جائزة_الملك_فيصل_العالمية	valence	0.906
2018-Ar-02446	والناس العادية مع تصعيد الأحداث هاتبقى مركزة فى ده بتبقى حالة هلع وفعلا بتبقى ظى ردود الافعال العاديه	valence	0.387
2018-Ar-01872	في الم كده تحس أنك بتربي من أول وجديد تبقي شبه الكتكوت المبلول يخليك تعد النجوم وتعد أي حاجة علشان تنسي .\n\n#ألم#الأسنان وخلع الضرس	valence	0.313
2018-Ar-02606	البنت هذي اللي ينام عندها لايحلم انه بينام نومه هنيئة  مره قمت من النوم مرتاعه طيحتني على الارض بسررعه ما امداني  اتوازن	valence	0.403
2018-Ar-02839	العتب ماهو زعل لو يضايقك كثر إنفعالي \nوإنت او أزعل على كل البشر ما أزعل عليك.	valence	0.578
2018-Ar-01497	اكتر شي عجبني باخر حلقة ان كان فيها معدل عالي نسبيا من التشويق و الترقب و هيدا غريب نوعا ما على مسلسل هزلي كوميدي	valence	0.578
2018-Ar-01419	سرني اليوم خبر ترقية صديقي وأخي سعادة الدكتور عبدالمحسن القرني الى درجة أستاذ مشارك الرجل المتألق دائما الف مبروك	valence	0.844
2018-Ar-01956	عايزةاشوفك بتمثل كوميدى يا عباس لان فيك حس الفكاهة انك تقول كلام عادى جدا واللى قدامك يموت ضحك وانت ولا الهوا #حكايات_بنات3_الحلقة_السادسه	valence	0.672
2018-Ar-03467	🌹 لا تزعلين وتزعل الدنيا " معاك " ضحكتك فرحة ل السعيد ول الحزين حتى الفرح لو ضل دربه : إهتداك إنتي جميلة " فوق ما تتخيلين "	valence	0.672
2018-Ar-01915	@DrMoamenElsayed @ElSherif انا عندى احساس مرعب بكده بس لو حصل هيبقى فى حاجات مش منطقيه كتير برده	valence	0.297
2018-Ar-00113	كل يوم تعيشه هو منحة من الله فلا تضيعه في #قلق من حاضر أو #خوف من مستقبل أو #حسرة على ماض توكل على الله و ابتسم #صباح_الخير ☺	valence	0.516
2018-Ar-03380	#امي يا شمعة حياتي ونبض #روحي #ضفتيلي جرح مع زحمة #جروحي	valence	0.453
2018-Ar-03779	• • { مؤلم شعور" حاولت " بس والله ما قدرت يا فاتنتي } 😔 • #حب #انكسار #شوق	valence	0.234
2018-Ar-04040	الكل بتويتر يحس بتوتر ورهبة من القرارات + مو مرتاحين بعد صدور القرارات !!! \nالله يستر	valence	0.188
2018-Ar-01971	🐌:احلي اماني ف الدنيا❤\nطيبة جداً ومبهجة كدا محبوبة اوي وجدعة ومحترمه وانا حبيتك والله ي حلوة💙	valence	0.750
2018-Ar-03527	@FerasQ11 @ELRey_FCB @Nadjib__FCB ترة كان بامكاننا نحقق اكثر من  هالتسع بس عندك ادارة تخسى تسوي هالشي 😂😂☺️ ادارة جبانة	valence	0.406
2018-Ar-02496	إن الفرح نكهة نحن صناعها حتى مع اولئك الذين ظنناهم سببا في ابتهاجنا نحن من اعطينآهم فتيل سعادتنا محبتنا لهم هي التي تشعلها وهي التي تخمدها	valence	0.781
2018-Ar-03513	23_ بحب ضحكتك جدا والله وانتي عسل ودمك خفيف جدا مبسوط اني عرفتك وبعزك جدا والله يعني وبرضه محدش هيكتبلك رسايل علي صراحه دادادا 😂 ❤️❤️❤️❤️	valence	0.839
2018-Ar-01200	احساس رهيب بالفرحة اول ما شوفت الراجل علي اول الشارع بيبني فرن الكنافة ❤	valence	0.767
2018-Ar-03364	أرهب لحظه عندي وممكن تريحني حالة الوصول إلى إتفاق أحس كذا شعور الحريه 🌚	valence	0.547
2018-Ar-01060	عنجد ما بعرف ليش هيك \nيلي بيكرهك..إذا شاف فيك شي منيح بيصير بيكرهك أكتر واكتر ....\n\n#اللهم_زدهم_غيظاا😌\n#فظاعه_هيك_عالم — feeling peaceful	valence	0.391
2018-Ar-01671	هل تعلم ان تكرار الاغنيه في ذهن الشخص طيلة النهار وتكرار غنائها على مدى يوم او ايام او ساعات هو نوع من #الوسواس القهري يعني مرض نفسي #طب	valence	0.484
2018-Ar-00810	@prw190 اش ذا والله انزعجت من سرعة كلامه ماقدرت انتبه😒😒😒😬😬😬😤😤😤	valence	0.484
2018-Ar-00848	البيت كله مكتئب و حاجة الكآبة سيد الموقف خالص يارب هون وعدي الايام علي خير	valence	0.129
2018-Ar-01324	سبحان الله #رضى الوالدين له سحر عجيب	valence	0.734
2018-Ar-03208	قلبي يحب اهل النفوس الخفيفه \nاللي بهم عن جاير الوقت تخفيف \nاللي ليا جيتهم وهموم قلبي كليفه \nخلوني اسج عن جميع المواليف	valence	0.532
2018-Ar-02539	الشوق يقتلنا دون أدنى رحمة الحنين كافر #تنهيدة	valence	0.238
2018-Ar-01445	خنقات وبكا😦كيف صار	valence	0.313
2018-Ar-01020	افتكر انك هتجيلي بكرا علشان ادوس عليك (اصل الدنيا بتلف ) ودوري جاي 💪💪💪💪😡	valence	0.531
2018-Ar-03797	إنني أتغير بطريقة مخيفة أقلل من عدد أصدقائي وأواجه حزني بكل برود ✨	valence	0.297
2018-Ar-01313	@tsukivalo اوكي يعني النسخة الرسمية ذي هي الطبيعية أكثر؟ ملعوب علينا بنسخ الأنمي💔\nلا ماعندي دايم أحس مشوار يبي له&lt;؟	valence	0.435
2018-Ar-03638	و سمعنى سلام الأسد ملك الغابة 😃\n#حاحا_وتفاحة 😂	valence	0.726
2018-Ar-01779	رساله لِ صاحبي:\nبالوقت اللي المسافه تفرق مابيني وبينك تأكد بإني بحزنك قبل فرحك بكون معاك انا السند لكِتفك.	valence	0.453
2018-Ar-00364	مانا لو محستش ان بيتي مقبرة مش هروح \nولا عايزاني أنتحر بره 😂😂\n#بهجت \n#ريح_المدام 2017\n@AkramHosny !	valence	0.422
2018-Ar-00520	انا ودي تقول اسمي وتلامس خدي بكفوفك تحبني من طرف حزني واحبك من طرف خوفك.	valence	0.548
2018-Ar-01618	مشكلة ارتجافي دايم انفضح..	valence	0.281
2018-Ar-04010	افرح وعيش أنت غالي علينا، اوعى تحزن يوم \nبكرة هاترجع تضحك لينا هتنسى أي هموم ..\n#أصالة #افرح_وعيش \n@AssalaOfficial	valence	0.758
2018-Ar-03444	فرحة دخول رمضان عالقلب تسوى الملايين :) الحمدلله اللهم انزل السكينة و الطمأنينة على قلوبنا ♥ ♥	valence	0.891
2018-Ar-01412	ودي تحضنيني بالحكي ودي لو تجين وتقولين اشتقتلك ودي وودي منك كثير بس وينك	valence	0.547
2018-Ar-02933	يعني دا يوم يحصل فيه كميه مصايب كدا دا وقته يعني رجليا تتجزع وبيقولي ارتاح ف السرير 😴😴	valence	0.250
2018-Ar-03972	لما تكفي الكهربا وتشتغل يجيني ابتهاج مو طبيعي.. لو معايا مليون وزعتها عليكم 😂	valence	0.641
2018-Ar-00076	كل عام وأنتم بخير وصحة وعافية 🌷 تقبل الله منا ومنكم صالح الأعمال عيدكم مبارك وفرحة وسعادة وهنا عساكم من عواده	valence	0.828
2018-Ar-03119	احياناً اوصل مرحلة من القنوط افكر ليش انا من بين كل هالبشر؟ وش الخلل؟؟ وش الذنب اللي سويته بس!	valence	0.281
2018-Ar-00496	بعض الدول نكست اعلامها تضامنا مع مصر وضحايا #المنيا وبعضهم اعلن الحداد ، الا يوجد في #مصر من يتضامن مع مصر ويقول لفضائياتها : عيب ?!	valence	0.281
