2018-ar-joy-train-503,كما انني اتمنى لو ان تتاح لي الفرصة بالدبلجة لقنوات الرسوم المتحركة لذا لا افهم هل اعتبر ما قلته لي اهانة مثلا 🙃 😂,joy,0.438
2018-ar-joy-train-504,اريد الإنتحار 🐸\nامنعني بثلاث كلمات خليني أشوف اسلوبك ف الإقناع 😃,joy,0.125
2018-ar-joy-train-505,في ناس كدا مجرد مانكلمهم لو دقيقة بنحس براحة وبنبقي فرحانين حتى لو قلنا ازيكوا وردوا بس ب الله يسلمك 💕,joy,0.703
2018-ar-joy-train-506,@A_F_alajmiii والله انك نشمي وكفو يا حبي لكم يا أهل الكويت 😘,joy,0.453
2018-ar-joy-train-507,@trust_21 @hlatebrohe احب الي يتكلم عن تجاربه لانه يشجع الاخر على هالمغامرة مش الي ينقل وبس فاشكرا لك ابرار,joy,0.266
2018-ar-joy-train-508,عيد ميلاد سعيد للفنانة الجميلة قمر طارق من الاردن من محبيكي و متابع لجميع أعمالك الفنية,joy,0.422
2018-ar-joy-train-509,"مُش أحياناً،إنما إنتِ دايماً في بؤبؤ عيني.",joy,0.375
2018-ar-joy-train-510,يارب كثر شعور الفرحه اللي من هالنوع يارب,joy,0.734
2018-ar-joy-train-511,خلي حياتك أغلبها #ضحك'😂 #فرح 😍🎵 #سعادة' ❤\n#اهتم' بالتفاصيل 😍 وتجاهل كل الشغلات' يلي بتعكر'\n مزاجك 😉😌 عيش' لنفسك #واسعدها 💙😌✋,joy,0.688
2018-ar-joy-train-512,انك تشوف حد عزيز عليك اوى مبسوط ده كفيل يخليك طاير من الفرحه 😍,joy,0.906
2018-ar-joy-train-513,يا حلو العييد فيك 😢 ❤️❤️❤️❤️❤️ #عيدنا_مع_شوج_تايم,joy,0.516
2018-ar-joy-train-514,يا صدقه اللي يقول الحب من ربي حبك بليا سبب ربي بلاني به #ساره_ناصر #حب #قطر #السعودية #الكويت #البحرين #الامارات #عمان #سعادة #فولو #لايك,joy,0.375
2018-ar-joy-train-515,@Dhahi_Khalfan @TheBattar هههههه ثقافة مجاري وصرف صحي🚽✋ شو تتوقع منهم يعني! أرض جدك سوت مشاكل 😅,joy,0.323
2018-ar-joy-train-516,23_ بحب ضحكتك جدا والله وانتي عسل ودمك خفيف جدا مبسوط اني عرفتك وبعزك جدا والله يعني وبرضه محدش هيكتبلك رسايل علي صراحه دادادا 😂 ❤️❤️❤️❤️,joy,0.797
2018-ar-joy-train-517,صباحكم سعادة ودفى ورضا وطمأنينة من الله ❤,joy,0.875
2018-ar-joy-train-518,#معهد_الفتيات\nشكراً لها عندما تعبنا أمسكت بنا و قوتنا \nجزاها ربِ كل خير على ما تقدم لإسعادنا ❤️\nكتب بحب لـ #أمل_محمد_الفراج\n@amal_alfarraj,joy,0.438
2018-ar-joy-train-519,"البنات اللي بكتبوا بالبيو عصبيةة و مزاجية و عنيدة...، ع شو فرحانة بالزبط !!",joy,0.291
2018-ar-joy-train-520,وحسدنى البشر ع اى وانا بدونك واى الدنيا سو عيوب سوا #حضنك 😍 فى وقت الخوف 😰,joy,0.359
2018-ar-joy-train-521,تمديد الإجازة لتكون بداية الدوام يوم الاحد ١٥ / ١ ##الفرحة مليوون ه الخبر ##,joy,0.75
2018-ar-joy-train-522,@sleimanfrangieh @rimafrangieh يا فرنجيه مين ادك كل اناس بتحبك ما تشغل بالك في جبران مش محرز يضيعلك وقتك #عرس_الزعامه,joy,0.516
2018-ar-joy-train-523,#رمضان_كريم يارب شهر الخير اقبل بالافراح لا تحرم اللي يرتجي منك غفران انزل علينا رحمة منك نرتاح نرفع يدينا نرتجي منك رضوان #لخبطة,joy,0.548
2018-ar-joy-train-524,دام بدايتها ضحكه يعني حب كوعك,joy,0.563
2018-ar-joy-train-525,حاول انك تكون للناس الي حواليك 😍\nضحكة 😁 فرحة 😊 ملجأ 👌 دعوة 🎀 \nوتأكد انه السعادة الي بتعطيها لغيرك 🙈 \nرح ترجعلك بيوم من الايام .. ويمكن اكتر,joy,0.766
2018-ar-joy-train-526,@anaahabiba17 تسلمى وتعيشى ربنا يسعدك ويهنيكى يا عمرى,joy,0.5
2018-ar-joy-train-527,@ana_khlod باقي ساعتين ونص 😄,joy,0.406
2018-ar-joy-train-528,محادثة بسيطة بمثآبه حضن وشويه كلآم يخلق الراحه مِن الشخص المطلوب .. واحنا بخير 😴❤️..,joy,0.484
2018-ar-joy-train-529,لا شيء أجمل من إشراقة صباح هادئ يقول لك فيه من يحبك صباح الخيرفيغدو الصباح صباح الخير والحب والأمل والهدوء والنشوة وكل الأشياء الجميلة 😍 💙,joy,0.774
2018-ar-joy-train-530,@firstnamewaad يازين دوامي 😆,joy,0.219
2018-ar-joy-train-531,وحين يتعلق الأمر بحلمك كن أصما تماما و لا تفتح مجالك السمعي لأصوات ضحكاتهم الساخرة حتى تكون أنت من يبتسم فالنهاية 👌 🏿,joy,0.391
2018-ar-joy-train-532,@loma5657 لووماا المافيوزو كل سنه وانت بخير ورجولتك سابقه اسمك سنه سعيده عليك ياكبير والي ميعرفشي لووما اقسم بالله خسران كتير 💪❤,joy,0.578
2018-ar-joy-train-533,أولى به أن يأتي قبل #عيد جديد فما زال هناك #أمل,joy,0.391
2018-ar-joy-train-534,#بهجت_الساعاتي\nمثال الصاحب الي لو مسمعتش كلامه هتروح في داهيه😓\nولو سمعت كلامه هتروح في ستين داهيه 😂😂\n@AkramHosny \n#ريح_المدام,joy,0.281
2018-ar-joy-train-535,اللهم في يوم الجمعه أرزقنا حلو الحياة وخير العطاء وسعة في الرزق وراحة البال ولباس العافية وحسن الخاتمة اللهم صلي وسلم وبارك على سيدنا محمد,joy,0.328
2018-ar-joy-train-536,اللهم جدّد فينا روح التفاؤل والأمل ولا تجعلنا ضعفاء أمام ظروف الحياة.\n\n#علوان_الصيفان #التفاؤل,joy,0.453
2018-ar-joy-train-537,عايز أقول لحضرتكم اني اكتشفت أظرف مسلسل كوميدي في رمضان!\n#الجزيرة_الاخبارية\n#ضحك_مستمر\n#SayonaraQatar,joy,0.438
2018-ar-joy-train-538,كل عام وانت بخير وعيد سعيد وحياة مليئة بالافراح والمسرات ان شاء الله,joy,0.609
2018-ar-joy-train-539,اتمنى المزز يرسلون سناباتهم ديم قبل العيد عشان انا اصير سعيدة لما اشوف الجمال٣,joy,0.531
2018-ar-joy-train-540,فى ناس لو #ضحكت نفسى أحنطها من جمالها #مساكم سعادة,joy,0.734
2018-ar-joy-train-541,اللهم لك الحمد رضا الله سعادة دائمه #السعوديه_الثالثه_في_السعاده,joy,0.645
2018-ar-joy-train-542,@DvLZStaTioN #DVLZX نبغى تحية لخوانك من العراق والله احبك 😗,joy,0.469
2018-ar-joy-train-543,"#Birthday_HEM تونايت: يلي "" وجهك يعلمني معنى الفرح يحسسني إن الحياة بكبرها ضحكة ثغر""",joy,0.609
2018-ar-joy-train-544,بالفرح و السعادة احتفلنا بقدوم العيد مع ٱطفالنا الغالين فرع جرمانا وٱطفال روضة مملكة النحل و رابطة الغوطة الشرقية ( فطر سعيد ),joy,0.828
2018-ar-joy-train-545,#بهجة_أمل \n١١٨.كمية الضحك اللي قاعدة اضحكه مو طبيعي \nفطست ياربي ..للحد اللي وجهي صار حار 😅\n💕💕💕💕💕💕💕💕,joy,0.922
2018-ar-joy-train-546,كل الشكر للاتحاد الى طلع عينه فعلا كل الشكر للدفعة عشان طلعوا حلوين بجد كل الشكر للناس الحلوة الى خلت اليوم مبهج وخلتنا مبسوطين اوى 💜 💙,joy,0.734
2018-ar-joy-train-547,راحة القلب بحس شخص 💙 🥀,joy,0.406
2018-ar-joy-train-548,كمية احساس وطرب زي السياره لما تعبيها فل 😍 ❤,joy,0.641
2018-ar-joy-train-549,عنجد انت شخص كلمة حب قليلة عليك وكلمة طيب كمان قليلة انت مو بس #فرحة_رمضان انت فرحة كل العالم 😍 ❤ #تركا_علينا,joy,0.766
2018-ar-joy-train-550,غدا موعد زفافها ولم يتبقى سوى القليل ربي نور لها واجعل السعادة ملازمه حياتها 💍 🖤,joy,0.661
2018-ar-joy-train-551,@AsmaaAliSo اتس اوبرتيف 🤔 كده حلت عليا الطمأنينة والله يا أسماء 😂,joy,0.435
2018-ar-joy-train-552,إنني سعيد جدا بما أسفرت عنه دراساتنا من تطبيقات مهمة في #الطب والتي أسهمت في إنقاذ عدد كبير من المرضى في العالم #جائزة_الملك_فيصل_العالمية,joy,0.885
2018-ar-joy-train-553,#من_جمال_تويتر انو ادخل الوقت اللي ابيه واغرد باللي ابيه وم في احد يعرفني ولله الحمد مرتاحه 😎 😂 🌚 💔,joy,0.547
2018-ar-joy-train-554,سأدعوا الله ان يمتلى قلبك فرح ولآ يعرف الحزن لقلبك الطاهر طريق سأدعوا الله ان تتساقط دموعك ضحكا وان يحقق كل ماتتمني❤,joy,0.594
2018-ar-joy-train-555,صباحك #ورد ⚘⚘ ويومك #سعيد يا #ملكة_الاعلام ❤❤,joy,0.629
2018-ar-joy-train-556,@silentonly87 مدري ليش حسيت بسعادة لانك مكروف 🙊,joy,0.703
2018-ar-joy-train-557,وجهك ليّا شفته عن العالم كفى \nوش هالرضا يا سيدي وش هالقبول❤️؟.,joy,0.594
2018-ar-joy-train-558,"هاي مش فكاهة مهو نقد سياسي 😂 انت هناك منزل اشي ضمن كاتيجوري الفكاهة "" عأساس "" 🙊 🙊",joy,0.306
2018-ar-joy-train-559,صباح التوفيق والرضا والسعادة وراحة البال,joy,0.578
2018-ar-joy-train-560,قايله بنام وبقوم خمس ونص والساعه اللحين ثلاث وربع متى انام يعني 😗,joy,0.194
2018-ar-joy-train-561,@e2osama @ihalarady نسيت نفسي ايه ياعم انا مش لاقي كلبه اسكت 😂😂\nالساعة ١٢ ومص يا بيبي وي توقيت مصر حاليا عادي 😍,joy,0.359
2018-ar-joy-train-562,ي الهادي وعلى الحزن بادي ابتسم وخلك مبتهج وكون احسن من العادي غدا اجمل غدا افضل والعمر لسى ب اوله وباقي,joy,0.548
2018-ar-joy-train-563,وش معنى مجيد يساعد سرور سعد يساعده 😉 😂 😂 #شور_بيت7,joy,0.453
2018-ar-joy-train-564,مزاحمني شعور حلو كثيير 💙 💙,joy,0.797
2018-ar-joy-train-565,#اخترنا_السعودية ان شاء الله ما تخيب مساعي المملكة لما فيه صلاح وخير لها ولجيرانها الباقي على العهد والوعد فالمصير مشترك ولا عزاء لمن تخلف,joy,0.281
2018-ar-joy-train-566,عن الشخص اللي يخلي الإبتسامة توصل لين قلبك,joy,0.625
2018-ar-joy-train-567,الغريبه تحس ان الإرهابي شغال طول الاسبوع وبيقضي الويك اند تفجيرات 😀,joy,0.203
2018-ar-joy-train-568,#بهجة_أمل \n٨٨.اجمل حاجة في الحياة لما ماما تشوفني مضايقة من شي و تقولي أمل من علمني دايما انو اي موقف مو كويس حيعدي و انو اضحكي و استانسي😍💕,joy,0.672
2018-ar-joy-train-569,"بس حالياً قام أتأمل الفكرة شوي خصوصاً إن كلكم طلعتم بنفس الوقت أحس كأني أتعرف على نفسي\عليكم شيء جميل, أحس هذي لحظة حيوية مفعمة بالحياة شوي",joy,0.375
2018-ar-joy-train-570,الحماس كله مدريدي... بس القلب شوي شوي يقول بوفون بيستاهل 💙\n#هلا_مدريد,joy,0.406
2018-ar-joy-train-571,جواي طاقه كبيره وانبساط كبييير كتير\nشو اعمل مشان افرغ هالطااقه العاليه هاي !,joy,0.656
2018-ar-joy-train-572,#العيد #بهجة #فرح مسجد الصديق كل سنة والأمة كلها بخير ♥,joy,0.774
2018-ar-joy-train-573,كن شاكرا مادمت حياواعلم بأن الدنيا أيام تدوروقل دائما الحمد لله تعش دائما في سرور اللهم اجعلناشاكرين لنعمك راضين بقضائك متلذذين بذكرك 🙏,joy,0.563
2018-ar-joy-train-574,@nadinenjeim #عرس_عليا_جبل زواج الملوك 😹😍😍😍😍😍❤ شو بدو يصبرنا لبكرا,joy,0.548
2018-ar-joy-train-575,@79ixii المشكله في ضميرك مو الاكل\n اسفليه 😗,joy,0.234
2018-ar-joy-train-576,والله حنا شعب عظيم خفة الدم موجودة بكل أفراد المجتمع حتى المشايخ  😂❤,joy,0.641
2018-ar-joy-train-577,تحب الصراحة ستذهب متعة الكرة والتشويق والجدالات ونقاشات مابعد اللقاء هدف أو لا تسلل أو لا ستصبح كالألة مع لعب ألي,joy,0.21
2018-ar-joy-train-578,انتي كنز يجب المحافظة عليه,joy,0.391
2018-ar-joy-train-579,#ﺎلكبرياء ؛ ﺎن تبتسم وبداخلك #عزاء,joy,0.219
2018-ar-joy-train-580,دايم معاي مشغول ومع غيري فاضي نسئل نفسنا نحنا اش بالنسبه لك حب تسلية اذا ماتحبني خلك صريح وقلها لاتعيشني بوهم معاك وكل وأحد يروح بطريقة,joy,0.266
2018-ar-joy-train-581,"حكمة اليوم :\n\nعليك بصحبة الفاسد\n\nعند المصيبه تجده يبحث عن ألف حل 😄\n\nأما العاقل فـ يقول لك\n\nياما نصحتك من قبل ، لكن الحمار حمار",joy,0.219
2018-ar-joy-train-582,لا توجد سعادة دائمة في الدنيا ولاحزن باقي كلها فواصل لمراحل جديدة فابتسم لأجملها وتجاهل أتعسها وقل الحمد لله على كل شيء 😍 👑 ✨ #لنفسك #سعاده,joy,0.453
2018-ar-joy-train-583,بتنام بدري ع اكونت وتسهر لوحدها ع اكونت تاني وده قمة اللهو والمجد ميكس كده مع بعضه ظريف 🚶,joy,0.203
2018-ar-joy-train-584,17 | رمضان 🌙 ✨ ؛ يا الله دهشة جميلة ؛ فرحة بلا إنتظار راحة بال من حيث لا ندري و لا نحتسب,joy,0.672
2018-ar-joy-train-585,و احلف لك إني كل ما سمعت اسمك ابتسم وأشتاق وأحبك,joy,0.563
2018-ar-joy-train-586,#بحر #قمر #هدوء ليس هناك اروع من الخلوة مع الله #أحبك ربي ربي لاتجعل في قلبي سواك وارزقني الانس بقربك ولذة النظر الى وجهك ياحي ياقيوم ❤️,joy,0.547
2018-ar-joy-train-587,- عيد سعيد ياا اجمل اعيادي ☺❤,joy,0.694
2018-ar-joy-train-588,@almobarqa3a اي لاحظت التأخير بين التغريدات قلت اكيد مشغوله 😀,joy,0.344
2018-ar-joy-train-589,شاكس وعش روح الدعابة والمرح مازح واترك عنك التضجر والترح وابتسم فوجهك حين يشرق باسما تحلو الحياة ويملأ القلب الفرح,joy,0.453
2018-ar-joy-train-590,#عيديتك_مع_رغد_محمد٣ رغغدد ابيي افووزز الله يسعدكك دنيا واخره الله يخليكك فوزيني اتمنى افوز بجلسة ليزر جسم كامل 😭 💔,joy,0.5
2018-ar-joy-train-591,هابي بيرثداي 🎈 سنه سعيده يارب و كل ايامك حلوه مثلك ✨ ❤️,joy,0.797
2018-ar-joy-train-592,"انا وياك انكتبنا فسطور الراحلين لايرجعنا عتاب ولايرجعنا حنين ولا شوق لذكرياتنا اللي مابين فرح وأنين،انتهينا فدرب الحب وبنفترق سنين",joy,0.203
2018-ar-joy-train-593,لاتنتظرون احد يمطر عليكم فرح اذا م بذلت جهدك ع نفسك صدقني محد راح يجري ورا سعادتك وانبساطك هذا عيدك وهذي حياتك ✨ ❤️,joy,0.323
2018-ar-joy-train-594,شكرا لك على هذا الشرح الممتع والمعلومات الوافيه سعيده جدا انها كانت من نصيب الدكتور محمد أسلوبه الروائي لايمكن للذاكره تجاوزه,joy,0.656
2018-ar-joy-train-595,الليله #رافعين اعلمنا 😍 الليله ليلة #انتصار 💪 ووراك يا #مصري من البدايه 💚 والغربي مولعها #نار 😄 يارب العالمين رجعنا منصورين ❤ 💪,joy,0.641
2018-ar-joy-train-596,بوفون: عندما تشارك الفرح مع زملائك في الفريق وبوجود العائلة والأصدقاء في المدرجات وهم سعداء لك وتكون سعيدا معهم هو أعظم الإشباع #ASMJuve,joy,0.563
2018-ar-joy-train-597,اللهم الفرح والإبتسامة الأبديه,joy,0.516
2018-ar-joy-train-598,الليله سترتدي عروستنا فستانها الأبيض وسيبقى زفافها أجمل حكاياتنا ف يارب تمم فرحتها وأقر قلبها ب السعادة 💜 💍,joy,0.797
2018-ar-joy-train-599,"@efatxo @piunee ما عندي وقت ""لهم"" 😉 و مو شاغلة بالي بشيء و لا يهمني بس أحب أستفزكم بالحقيييييقة. بس انسي كلامي معك سار تافه باي 😘",joy,0.219
2018-ar-joy-train-600,لك الحمدلله ي رب العالمين متخرججه واخيرا شعور جمميل لا يوصف 😭 😭 الف الحمدلله #فرحتي_بنجاحي,joy,0.844
