ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-01152	اتجنب الشخص المسبب لغضبي وابتعد لما اهدأ بس إذا لاصق فيني يتحمل غضبي ولايحاسبني بعدين  #شتسوي_وقت_العصبيه	anger	0.516
2018-Ar-04261	يلي مفكر حالو فهمان وعامل فيها #أمني_لفصيله\nونازل #ترعيب و #ترهيب و #طحش و #مداهمات\nبحب قلك انك على #نهج_الشبيحة\n\nالقرون أشرف إلك.. 😊	anger	0.606
2018-Ar-00771	بس اللي بقيت بشوفه ده مش غيرة دي غيرة مع شك مع تخوين مع حاجات كده زفت يعني تدمر أي علاقة ف الدنيا	anger	0.727
2018-Ar-02591	@lyhalana3 تضحكين 😠\nيارب تطحي في واحد مز \nويتكبر عليك \n😂😂😂	anger	0.355
2018-Ar-02338	❗\n\nفي مصر :- احنا بنشتغل عشان نجيب فلوس نروح بيها الشغل !🐸✋\n\n❕ - يشعر بـالاستياء	anger	0.469
2018-Ar-02081	@I8l8lI ليه مبعد وانت داري اني .. حزين!\n\n^ صح بوحك 🌹	anger	0.333
2018-Ar-02103	يا اخي متى يخلص شهر ٧ العن خيره بطئ وكله بلاوي 😤	anger	0.672
2018-Ar-00819	لأ أنا بعد كدة حقيقي هبدا اشوف الناس اللي مش شايفاها اللي شبهنا عالأقل اللي بيتقوا الله قبل كل خطوة يخطوها ده غير العقل والاتزان ؛	anger	0.516
2018-Ar-01741	خايفة أشوف الحلقة الأخيرة😭	anger	0.318
2018-Ar-00824	انا اخاف كثير من الحيوانات بس احبها من بعيد لبعيد ودي اقدر اشيلها بدون خوف واعتني فيها هل فيه احد عنده حل خصوصا ان ودي ودي بس فيني رهبة	anger	0.318
2018-Ar-02130	هناك بخل لا يدخل في خانة المال أبدا فهناك بخيل الأخلاق وبخيل الإبتسامة وبخيل الصدق والأمانة ❗ وأبشعهم وأقبحهم بخيل لا يتمنى الخير لأحد 👿	anger	0.470
2018-Ar-03102	#البشير_يتطاول_على_مصر يا صبر ايوب	anger	0.367
2018-Ar-04387	الأمن السعودي هو من أنقذ رفاقك في جزيرة الخبث والفتنه باليمن عندما كانوا على وشك الوقوع بإيدي الحوثيين في عدن أخرس يا وضيع	anger	0.647
2018-Ar-02395	ابغا اقول شي صار لي واتفلسف بس متردد مدري ليش	anger	0.313
2018-Ar-02196	انا وشلون أحب إنسان غيرك لـوّ غيابك طال \nوانا للحين أضمّك في دعائي " دمعة و آمين " !	anger	0.288
2018-Ar-00241	بعد وفاة أبوي أكلت حبوب إكتئاب وبديت أتوهم أن فيني مرض لحد ماشخصت بمرض السرطان وكانت أرعب لحظة بحياتي	anger	0.500
2018-Ar-00952	السوري يحس بالفزع و الخوف منكم و من ضرباتكم الخ الخ الخ بتعرفوا ليش	anger	0.576
2018-Ar-01903	استغرب بعض المشجعين من كمية الاحباط بداخلهم ثق بفريقك ودع الاقدار تصنع ما تشاء هالا مدريد فالهزيمه قبل الانتصار	anger	0.281
2018-Ar-00493	#عرفت_ان اذا رجعت الصغير لحجمه يرجع لك مثل الحقير 😠	anger	0.703
2018-Ar-01060	عنجد ما بعرف ليش هيك \nيلي بيكرهك..إذا شاف فيك شي منيح بيصير بيكرهك أكتر واكتر ....\n\n#اللهم_زدهم_غيظاا😌\n#فظاعه_هيك_عالم — feeling peaceful	anger	0.544
2018-Ar-00960	الله يعين البنت اللي خاطبة واحد قطري! \nع مين ترد؟ ع قلبها ، ولا ع دول الخليج 😂\n\n#حزينه\n#عمر_زوربا	anger	0.250
2018-Ar-02372	بس تبلش دعاية #rigenforte  بتحِس بدك تقول للبِنت يلي عم تعمل الدعاية : بعذبِك لو سمحتي كلي خرى #إزعاج #إنوِتار #قرف	anger	0.656
2018-Ar-00680	هل انت مصري محب لوطنك ام اخواني كاره لنفسك حانق علي العيش لاني مغيب وانت ياجهبز اعلم مني ببواطن الامور وحجة فيالدفاع عن مصلحة	anger	0.594
2018-Ar-00385	والقلب مجروح	anger	0.365
2018-Ar-01677	@Mobily @3bouabid ياخي ردوا علينا عطونا وجه تعالوا خاص اي شيء بس ردوا  😠	anger	0.641
2018-Ar-01477	محتاج اكلم واحدة تحنن عليا حزني فالموبيل 😂	anger	0.129
2018-Ar-03583	واقسم بالله اني في حالة غضب شديد والسبب هروب السيسي وهو يحمل اسم مصر حتي لو كان انقلاب بس هذا الواقع المر	anger	0.879
2018-Ar-02600	ماأصلح للإستغلال أبدا لأني على رغم الضعف اللي تشوفه فيني أقدر أستبدله بخبث فالله يرضى عليك إبعد وإنت طيب	anger	0.409
2018-Ar-02957	يقطع خفة الدم الي على الصبح 😑 شاركت برتويت الجريمة شكلي #محبط 😂	anger	0.344
2018-Ar-03404	أكرهك اذا تلقفت بحياتي او تفتح شنطتي بدون اذني ✨🐣 #اكرههك_اذا	anger	0.548
2018-Ar-03979	واحد كان بيبيع صواريخ باين وعيل صغير بيشتري منه فعشان يقنعه انه يشتري كتير قاله ده حلو ده تولعه يفرقع ف أي حد من دماغ اصحابك ماركيتينج جميل 💙	anger	0.197
2018-Ar-00224	الآن أي حاجة تستفزني لا أستطيع تجاهلها أشياء سخيفة صايرة تثير غضبي بسرعة طيب إيش تغير يا ريم أنا جالسة أتعب والله 🚶 💔	anger	0.563
2018-Ar-00974	لاضايقك كلامي لاتسكت ❗️ \nمابي عتابي يوجعك ويكون قآسي💔	anger	0.485
2018-Ar-04062	ربووه هذا الاعلامي النجس كنت اكرهه وكان حقير لكن نواف بن سعد يواصل تربية عديمي التربيه ومن مقر الهلال يعتذر وهو صاغر	anger	0.775
2018-Ar-01365	#الغضب-لفلسطين 😠 طلعوا الهاشتاق بليزز 🙏 فلسطين تحت الحصار 😬	anger	0.742
2018-Ar-01964	من اكتر مخاوفي انه يصير لبيلا شي وانا حية ، بس دحين بفكر لو رموها بعد موتي ؟ اوو عذبوها او اي شي ؟	anger	0.484
2018-Ar-00147	تأنيب الضمير ملازمني بشده هالفتره يارب الخلاص	anger	0.485
2018-Ar-02573	@the_point93 كيف هوه شعوري شعوري بغضب يعني ماراح نشوفه ليش هيج حرام عليهم😡	anger	0.859
2018-Ar-03853	انا وحده عايشه لوحدها مش حاسه وحده في ضحكي حزن غريب  وبحزني ضحكه..🚶🏻‍♀️💔	anger	0.359
2018-Ar-01671	هل تعلم ان تكرار الاغنيه في ذهن الشخص طيلة النهار وتكرار غنائها على مدى يوم او ايام او ساعات هو نوع من #الوسواس القهري يعني مرض نفسي #طب	anger	0.305
2018-Ar-01433	براقب واحد مش بيكلم كلمة ، الله ينتقم منه ..	anger	0.621
2018-Ar-02048	افضلوا انفخوا فيهم كدة لحد ما يفرقعوا فى وشكوا ان شاء الله	anger	0.364
2018-Ar-01768	هاذي الايام متنرفزة🔥 ودي اشوف اللي اكرهه واطقه واطقه واطقه واعضه واقطع شعره وامشخه واشوهه اخخ بس ليته.!🔥🙂💔	anger	0.850
2018-Ar-01744	اللي قاعد يصير في اعلامكم من كذب وفبركه وافتراءات ومهزله حتى الطفل يعرف انها فبركه تحول الامر الى هستيريا فالكذب	anger	0.641
2018-Ar-02935	#جبران_باشا_الجزار مرضكم وحقدكم اسود متل قلوبكم ...نحن جبل ما بهزنا ريح واي ريح ؟؟؟جايي من #فوبياباسيل انجلطوا	anger	0.703
2018-Ar-00458	دا عكس تصريحات المسئولين عندكم هات لينك للي بتقوله و انا هنشره انا اتمنى ان يكون تجاهلهم للدقيقه الحداد خطأ عير مفهوم	anger	0.258
2018-Ar-03359	حاس إني وصلت ل مرحلة راضي عنها خالي من أي عتاب أو أي إنتظار هدوء داخلي جدا ينحب	anger	0.288
2018-Ar-03697	الصفقات الكثيره ترى مو ضروري مفيده !\n\nكل خوفي يتحول ميلان الى انتر اخر\n\nبس ان شاءالله يطلع عكس	anger	0.422
2018-Ar-02863	الاخوان سبب رئيسي ان الناس مش عايزة تنزل بعد اللي الناس شافوا منهم من خيانة و ركوب على الثورة و تقتيل و ترهيب في الناس بعد ما أتشالوا	anger	0.609
2018-Ar-02847	@ZenaALObede اي زينة المسلسل قوي اذا متتحملين لا تشوفيه احسن مشاهد قوية وكل شيء بيها تحسين بغضب، بقرف، بحزن،... \nتتخبلين من هيجي شيء	anger	0.547
2018-Ar-02336	#سيلفي  دائما يحاولون يستفزونا مافيه احد يعمل كذا بامه ليه ماخلوا القصه  عن عيال بارين بامهم ليه دايم السلبيه والملعنه مصدر الالهام لهم	anger	0.673
2018-Ar-03235	@fm94a تتذمر شنو انت حقو تتجلد 35 جلدة في نص السوق العربي الساعة 2:30 ظهراً	anger	0.667
2018-Ar-00053	#ياحمار_مقاطعه_ماهي_حصار مقاطعة أم حصار لا فرق المهم هو موقف ينم عن عداء وضغينة تجاه كيان معين العلة هي الحاسمة وليس الشكل	anger	0.697
2018-Ar-01400	يا من يعيد للمريض صحته 😥 ويا من يستجيب دعاء البائس الضعيف 🙌 أسألك يا الله أن تلطف بجسد كل مريض وتكتب له الشفاء العاجل يارب العالمين	anger	0.177
2018-Ar-00814	@HsnFrhanALmalki \nيفهمون الناس ان هالنوع من الكراهية ده ثواب وحتى انك لو ما بتكره الشيعة حتدخل النار\nابتعدت عنهم حتى اني تركت صلاة الجمعة	anger	0.484
2018-Ar-00719	شنو ذنبي ككويتيه او عربيه انشتم عشان في وحده نفس جنسيتي او عرقي عذبت خادمتها وانتهكت انسانيتها #شتم بالجمله	anger	0.697
2018-Ar-02772	ستدفع الكويت وتستلم حماس ويطلع زنادقتها يمدحون ايران قبحهم الله	anger	0.854
2018-Ar-04349	يحذركم ويخوفكم من نفسه اذا ارتكبتم ذنب او معصيه فانه سينزل بكم عقابه #كنوز #دار_الريان_النسائيه ~~	anger	0.409
2018-Ar-01034	طز مدريد #خيانه #غدر	anger	0.565
2018-Ar-01620	أسامح نفسي فأنا أعتبر ذاك قبح وتجرد من الإنسانية أطلقوا علي كل المسميات غاضبة حانقة منفعلة لا يهمني بمجرد حديثي لأي أمر مهم يخاف الكثير	anger	0.591
2018-Ar-03375	أحلى شعور تسوين فيه اسلوب نرفزة طلعي اللي بداخلك بنفرزة ويختفي الشعور الماكس اللي بداخلك	anger	0.453
2018-Ar-00898	أشتاقك جدا  _من أخبرك أني أطيق غيابك وأنني امرأة بلا حب لتعذبني بما شئت من الفراق ❁	anger	0.242
2018-Ar-01771	واحدة بعربية bm عالاذان بالضبط خبطتني من ورا نزلت مخضوض اتخانق و اشتم لقيتها قعدة مذعورة و بتتأسف و تقول سرحت .. سيبتها و مشيت 😑	anger	0.375
2018-Ar-04293	(من يشتكي سرعة الانفعال يضبط صلاته حتى تنضبط انفعالاته) (إن الإنسان خلق هلوعا*إذامسه الشرجزوعا * وإذامسه الخيرمنوعا*إلاالمصلين)	anger	0.203
2018-Ar-01776	لا تخضع للقوانين واصنع مجدك بنفسك #تمرد ✌ 🏽	anger	0.422
2018-Ar-03570	@BulaMaher اه تهون عليا عااادي جداً اشمعنى انت عمال تغيظني و انا صايمة 😤	anger	0.545
2018-Ar-00325	محاكمة الخنزير الأسير صار إسما "أكل هوا" بإمتياز! عدمو وخلصونا! 😡😡	anger	0.797
2018-Ar-01896	#قطع_كهرباء_الرويس_جريمه2 #حي_الرويس ما سيحدث من قطع الكهرباء ستعيد الحي للعصر الحجري ناهيك عن ذعر الاطفال والعجائز وسؤ حالة المرضى	anger	0.636
2018-Ar-00963	هو انتوا ليه واخدين التشائم و الخنقة المستمرة و العزلة و الكلام الدبش وتهويل المشاكل و كل صفة وحشة على انهم موضه !!	anger	0.609
2018-Ar-01524	لا ي هيام والله قلبي مش مستحمل كميه الوجع ده هنفضل لحد امتي بيروح منا ناس ملهمش سبب هنفضل لحد امتى عايشين في :/ خوف وذعر	anger	0.530
2018-Ar-02826	ودي اعلمك ب همومي ولكني اخاف اعلمك فيها ما تقدرها #أخاف	anger	0.424
2018-Ar-03946	القلب ما يسكنه غير الهم و بوح و بكى #الهم من الحياه ما ينتهي و #بوح يهز و يزلزل عرش الضلوع و #البكى دمعه تنزل و لاحد يمسحه في نهايه انا راضي	anger	0.387
2018-Ar-03758	#سيلفي حلقة اليوم منرفزة طريقة كلام الحريم جابت لي القلق 😟 ودي اكسر التلفزيون 😑	anger	0.688
2018-Ar-00513	@KHALED_Z_KSA_24 مسلسل مدري كيف نجح وكيف الى الان ينعرض كمية من العنف والهمجيه والوصاخه \n#شباب_البومب	anger	0.656
2018-Ar-03530	الصراحة ضاق خلقي من الفعاليات حقت العيال فالعيد فجايه انفس عن غضبي بس مدري وش اقول تففوه عليكم ياعيال باي  #سعوديات_نطلب_اسقاط_الولايه349	anger	0.838
2018-Ar-00259	ظلينا نتكلم ساعات ساعات رتبت فيها نفسي وبكيت فيها مخاوفي مازلت أحس بشعور غريب وكأني رحلت من البيت للتو وهذا الشعور أقدر أتحمله	anger	0.438
2018-Ar-03712	@nowaaaash ليش وسواس تعوذي من الشيطان واكثري من الاستغفار حتى انا يجيني بس لاني انشغلت في علوم القران والدراسه سبحان الله اختفى تماما	anger	0.359
2018-Ar-03819	مرهق يا أمي و مذعور أيضا	anger	0.516
2018-Ar-02722	@dafaa_news اقل ما ينوصف فيه هيك عالم انهم نور و بهايم و همج 😡	anger	0.864
2018-Ar-02617	الله أنا إذا زعلت ولا صرت غضبانه أنام يمكن 😭 ✋	anger	0.406
2018-Ar-00532	@Grace_kian انا بشوف انو الكاتبة ذكية وبحب اسلوبها الغامض الي يخليك محتارة ومش عارفة شي وتتخبطين بالافكار اسلوبها مد وجزر ترغيب وترهيب	anger	0.152
2018-Ar-01105	مع كل خبر وفاة ينقبض قلبي تضيق الدنيا في صدري وتغتال روحي نوبات فزع عاتية اللهم لا تفجعنا بمن نحب وقنا من فجيعة الفراق 💔	anger	0.439
2018-Ar-00145	@FaretAlbet ما عم عيط هااااا 😤	anger	0.313
2018-Ar-02416	@SaMoRaAli النهاردة الواحد نفسه مغمومة خالص؛ وعاوز يسافر بس مش ﻷي دولة .. لكوكب تاني .. للمريخ! :(	anger	0.438
2018-Ar-02822	مش كل مره انا المفروض عليا احس وانا المستمع الكيل تعب واشتكى 😵	anger	0.424
2018-Ar-03637	احنا بيهمنا زعل الناس القريبة من قلبنا فعلا الى هو لا دول ماينفعش يزعلوا ونفكر ازاى نراضيهم غير كدة لا ✋ 😀 😍	anger	0.250
2018-Ar-03559	زيزي كان لازم تاخد الم على وشها انها بتعامل الوسخة آية بالأدب دا و استفزتني جدا ومش طايقة ضعفها و استهوانها بكرامتها كدا #لا_تطفئ_الشمس	anger	0.680
2018-Ar-02802	لم أر ذاك الواعظ الفظ مبتسماً مثل تلك الإبتسامة الفارهة وهو يستلم شنطة مريبة من ذلك المسؤل القطري ، إعتدناه بيننا خشناً متجهماً!\n#أزمة_أخلاق	anger	0.625
2018-Ar-03036	مو محزني إلا مشجع روما تخيل انك تعيش حياتك ع البحث عن خسائر اليوفي أكثر من منجزات فريقك .. اووه صح فريقهم بلا منجزات	anger	0.328
2018-Ar-00726	متنرفزه وزعلانه من شخص عشان حركاته الغبيه واليوم حلمت فيه وكان لطيف وزي العسل صحيت وانا راضيه عليه وحبي له تجدد 💕 💕	anger	0.309
2018-Ar-01949	عزيزي علي سالم البيض في هذه الليله المباركه من شهر رمضان اتمنى ان ينالك ولو قسط من معاناة شعب الجنوب والتي انت سببها الاول الله لاسامحك	anger	0.621
2018-Ar-04125	هذا الأنسان المعتدل دينيا يعتبر كابوس للوهابية التكفيرية الطائفيه كلامه في غاية العقل و الأعتدال ومقبول عند جميع أجناس البشر	anger	0.412
2018-Ar-02063	تأييد بيع الارض مش وجهة نظر وتأييد بيع ارض البلد يفسد للود الف قضية بلوك للخولات والشراميط بقي واتخلصوا من عار الخيانة	anger	0.813
2018-Ar-03485	انا واثق في مستوى وقوة اليوفي لكن خايف من الحظ اللي دايم يخذلنا ف النهائيات خسارة ٦ نهائيات من اصل ٨ شي مرعب	anger	0.273
2018-Ar-02983	التخويف والقتل مش حايدخل المسيحيين للأسلام .. لكن حايخرج مسلمين منه !!!	anger	0.583
2018-Ar-00460	وقع فمات القصه حزينه	anger	0.438
2018-Ar-01369	@Mayar05420154 @moniaah__ يابنتى انتى المفروض تحتفلي بيا وتفرحيني وتعمليلي مفاجأة ده انا عيدميلادى قرب خالص وانتى عارفة انى مكتئبة 💔	anger	0.344
2018-Ar-03303	تذكرون المدريدين يوم كانوا متوقعين نخسر من فاريال وصدمناهم في هالمستوى نفس الشي بيصير معنا اذا هم لعبوا ضد اشبيليه الاسبوع الجاي :( #متشائم	anger	0.297
2018-Ar-03165	رايحة رد سي عشان اشتري لابكوت وآخر شي يطلع المحل مقفل 😠 مقفل معزل المحل بكبره مو موجود 😠😠	anger	0.625
2018-Ar-00496	بعض الدول نكست اعلامها تضامنا مع مصر وضحايا #المنيا وبعضهم اعلن الحداد ، الا يوجد في #مصر من يتضامن مع مصر ويقول لفضائياتها : عيب ?!	anger	0.578
2018-Ar-01379	انا ف المرحلة المرهقة دي من حياتي ممتن جدا لكل نص ساعة نوم باعرف اتحصل عليها و ساخط جدا على اي حد يقطع نومي	anger	0.438
2018-Ar-01535	ربنا ينتقم من كل أرهابي بيقتل أرواح بريئة ملهاش ذنب حسبنا الله ونعم الوكيل	anger	0.879
2018-Ar-01448	وفي اول يوم رمضان النضاره اتكسرت وده نذير شؤم عن امتحانات بعد بكره 🤓🤓	anger	0.419
2018-Ar-02594	أن تكون لطيفا مع الجميع أمر بسيط جدا وأسهل من ان تكون غاضب وساخط على الجميع وتختلق مشاكل معهم كن لطيفا حتى تحب الحياه 🌸 💕	anger	0.121
2018-Ar-03095	نفسي اعرف بتفرقع الصاروخ وتصرخ ليه هو بيفرقع في لا مؤاخذه يا تافه انت وهو	anger	0.697
2018-Ar-00441	@ihateyouallk @pivr9 @AN_Mndi_Kitchen شكلكم ملحدات عشان كذا ما عجبتكم التغريدة 😡😷	anger	0.561
2018-Ar-02505	شفت فلم رعب بششكل أن شاء الله اقدر انام لأن صراحه أي شي يخوف اذا نمت اشوفه بمنامي بدون ضحك بليز 🌚 🔪	anger	0.288
2018-Ar-02520	ميهمش اصل ساعت #الضيق\n\n#بتعرفك مين بايعك ومين شاريك😗😗	anger	0.456
2018-Ar-03114	ومين اللي انفضح من انفضح قتلة الاطفال والنساء والشيوخ ومثيري العنصريه بين المكونات العربيه ومن اعتدى على الاعراض من الذي انفضح	anger	0.656
2018-Ar-02869	تعريف السيسي : هو حيوان ولا منوا حمار ولا منوا حصان #كائن_البلح - يشعر بنفاذ صبرها	anger	0.781
2018-Ar-01564	خالتو عندها ولدين وحامل بتقولي لو ولد هسميه معاذ ولو بنت روفانا \nافهمها ازاي ان الاسمين مش عاجبني 😄😡😡\nاقولها ازاي ان عاوزة مصطفي أو هنا 😄😍😍	anger	0.227
2018-Ar-02559	انت مصري أذن انت بائس و حزين	anger	0.394
2018-Ar-00745	أنت قلت شيء وبديت هالمصخره ، تحمل كل نقد لاذع يجيك، وأنا رأيت نقده بناء، لكن وش نرجوا من ناس مايهمها الا التفاهات ..	anger	0.516
2018-Ar-00415	@mbc1 بعدين هو فلسطيني يعني برجع علي وطنه فلسطين العظيمه وليست تل ابيت قهروتي والله يا ام بي سي😡😡😡	anger	0.647
2018-Ar-01496	#اطردوا_السفير_المصري حسبنا الله ونعم الوكيل الجار وما أدراك ما الجار #خبث #حقد #حسد	anger	0.818
2018-Ar-03410	@gehad7412 يا سااااتر 😞😠😠 انا كده مرتاحه بقى ... دمرتيلى احلاااااااامى 😂😂😂😂😂😂	anger	0.532
2018-Ar-00405	ويقولون رمضان يجمعنا ...!\nعلى شنو يجمعنا على تويتر وصراخ وشتيمة ..!\nكل رمضان وهذي نوعية المسلسلات ماتختلف ليش ماتكون حب ووفاء وقصة نستفيد .!	anger	0.839
2018-Ar-03779	• • { مؤلم شعور" حاولت " بس والله ما قدرت يا فاتنتي } 😔 • #حب #انكسار #شوق	anger	0.409
2018-Ar-00174	أول ساعة بعد ماأصحى عبارة عن صمت عشان مو كويس اتكلم وانا ماشبعت نوم 🙃 #جوع_نوم	anger	0.203
2018-Ar-01950	انا حزينه كيف لي بخيبة الامل اللي جاته لا جوهره ويدخل برايم وكان بيودع بعد ربي حماه الحمدلله ):	anger	0.422
2018-Ar-00046	اشفق على من يتمنى الموت ل نفسه من اجل موقف تافه اثار غضبه انصتوا ل هدوء { المقابر } لا اعتقد بأنكم جاهزون لها	anger	0.397
2018-Ar-01016	@siniora_khateeb 😰😱😱😱 فراق مين ع مين	anger	0.212
2018-Ar-04185	فيه حد رن عليا والموبايل قرر يقفل عاللي بيتصل لوحده وحتي بفتح اللوج اشوف مين مش مبين 😂😂للدرجة دي غضبان عاللي بيتصلوا😂😂😂😂	anger	0.422
2018-Ar-03993	المسلمين على السوشال ميديا حاجه تفرح... !😠😡\n#خلصانه_بشياكه	anger	0.379
2018-Ar-01322	مش قادر استحمل اكتر من قده 😤😤	anger	0.656
2018-Ar-03008	والله لو بدي وجهي ينحف ما نحف😤😒	anger	0.469
2018-Ar-00758	لن أموت إلا بأمر #الله فلا تعتقدون اني هزمت فاحزروا #غضبيي - يشعر بالتحدي والقوة	anger	0.485
2018-Ar-00006	لو إللى باقى من عمرى هعيشه #حزين مش عاوز أعيش عمرى ولو ليومين 😢 ن H ونى 😢	anger	0.532
2018-Ar-02621	طيب والي عمل كده عرف منين ان كانت مسيحيه او مسلمه اقسم بالله عندهم عقم في عقولهم ربنا ينتقم من الي يعمل كده	anger	0.726
2018-Ar-02662	بتخاف ع اخواتها اوى دايما سر اخوها بتكون فرحة البيت مبيعرفش قيمتها غير اللى مخلفش بنات وﻻ اﻻخ اللى ملوش اخت	anger	0.297
2018-Ar-02116	ونمت على أمل أن #كفنك كان مجرد #كابوس نمت معتقدا أني سأنسى طقوس العزاء لكن كل شيء كان حيا ما عداك انت #ومضة_حرف #سوالف_روح	anger	0.375
2018-Ar-03983	#دموع_باردة\n\nمن يعز عليك تحافظ عليه، لأن الانسان لا يفرط في حياته ولا يتنازل عن سعادته ، فالحبيب بمكانة البصر والسمع للعين والأذن\n\nمش كدا؟	anger	0.379
2018-Ar-01874	ضريبة على العربيات اللى فوق ال ١٠٠ الف .. هو فى عربيات باقل من كده يا بهيم بعد ما غرقتوا الجنيه ؟؟؟	anger	0.750
2018-Ar-01338	كأنها نهاية العاااالم انو جاكيتك يكون بيعد عنك 😤💔😒	anger	0.455
2018-Ar-01476	@samehibrahim890 طب واناااااااا اي امك غضبانه عليااااا  يلا السحور قرب وانا بصووووم	anger	0.563
2018-Ar-02229	وانا كل ما اتكلم مع امك الاقي المكالمه كلها علي تويتر 😡	anger	0.656
2018-Ar-00371	@Lemo24398079 مش انسان اللى يعمل كدا  مناظر مروعه للاطفال	anger	0.532
2018-Ar-00774	دا انا هروح الشغل النهاردة اسب لاي بنى ادم هلاقيه قدامي 😡	anger	0.938
2018-Ar-02649	الي يجيك ويقول المواطن منسي 👊🏻😡 وش منسي منه،..وقفت على #العلاوه_السنويه بنسيانك..!😠	anger	0.594
2018-Ar-00752	طيب تجاربهم المرعبه هذه ما طلعت شي للعلم الحديث	anger	0.382
2018-Ar-01979	إلى متى سيرفرات #EA يعني الواحد مايقدر يستانس لو يوم العب ثلاث امباريات وراء بعض وكل شوي يفصل الله يسخط عليها سيرفرات 😠💔	anger	0.594
2018-Ar-03189	كنت متحمس لحلقه اليوم ومتحمس ايضا بمشاركه حسين عبدالرضا لاكن انصدمت فعلا بأن القلب السعودي حسود يكره الحب نكدي ملقوف 👎 🏼 #سيلفي٣	anger	0.375
2018-Ar-02135	الساخطين من دخول السولار المصري شو جنسكو ...\nما في وصف يوصفكم ...	anger	0.594
2018-Ar-01467	مابتعملش خالص 😓 أنا غبيه ومتخلفه 😷 واستاهل إلى يجرالي 😡😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠	anger	0.828
2018-Ar-03483	@nssraoy @shaar17 غدر بالخليج؟!!\nليه من يدعم بشار بالسلاح ويستقبل الحوثيين في بلده غير السيسي الي مسلط اعلامه يشتم بلدك وملكك يا واطي ي جبان	anger	0.788
2018-Ar-01820	#انا #زهقان #لدرجه #اني #نفسي #حد #يقعد جمبي و #كل #شويه #اضربه #علي #قفاه و #اقوله #ينفع #كده !	anger	0.422
2018-Ar-03501	واضح انه المجرمين واعدائي ميعرفونيش كويس غضبي\nملوش حدود .....	anger	0.683
2018-Ar-03385	أنا زعلي بيترجم ف جسمي ف صداع و وجع فالضهر ضهري اتكسر م الزعل عليكي يا نور	anger	0.516
2018-Ar-01222	ملعون ابو اللي جابه بس حقيقي محدش مطلوب منه يشتم مرسي ولا الثورة دي حاجة ودي حاجة	anger	0.818
2018-Ar-00943	انت مين انت يا رامز علشان تهزر مع شاروخان وتهزءوا بالشكل دا 😏😏😏😏😡😡	anger	0.484
2018-Ar-03185	احساس دايم بالفراغ والضجر .. \nوحوله كثير أشياء تملي الفراغات ..	anger	0.387
2018-Ar-03104	اللهم لا تخزنا يوم العرض عليك الدعوة فيها كمية هلع و ذعر كبيرة حرفيا لما بسمعها بيتنقلوا ليا اضعاف 🙈	anger	0.333
2018-Ar-01924	من مقاصد سورة الدخان: الإنذار بالعذاب المرتقب من خلال تخويف المكذبين من عذاب الدنيا والآخرة - المختصر في تفسير القرآن الكريم	anger	0.303
2018-Ar-00486	محبط متذمر ساخط متنمر متشائم طاقة سلبية متنقلة ياخي الله يعينك على نفسك :(	anger	0.609
2018-Ar-02727	والله مستوى اليونايتد مثير للشفقة هذا مو فريق كرة قدم	anger	0.359
2018-Ar-03264	الشتيمه ما الا انها تعبير عن قليل من السخط والضغط اللي جوانا 💔	anger	0.470
2018-Ar-03941	تلعب على الحبلين وتقول مظلوم هذي نهاية دربك اللى مشيته 💙	anger	0.333
2018-Ar-00070	@dmcsportstv يا عم الله يخربيت السعيد انتوا شايفينه انيستا ليه 😡😡\nوالشقه اللي جنبه خلاص ولعت فيها  😡	anger	0.603
2018-Ar-03512	- أنا غاضب وحانق على كل مايحدث هنا ولن أقف مكتوف اليدين أمام مهزلة كهذه ولا أحرك ساكن 😬 - ماذا ستفعل - سأحرك بطانيتي وأنام 👊 👊	anger	0.710
2018-Ar-03428	ميسي عمره ٢٩ ونيمار ٢٥ انريكي هو سبب خوفنا هالموسم لكنه ماشي بعد شهر و سيرجع الرعب الي عشش في قلوبكم من عشر سنين 😉 الليل طويل	anger	0.212
2018-Ar-00749	@Athoug#_ @DMohammed_ ليش أدفع فلوس عشان أتوتر و كل شوي أنقز	anger	0.500
2018-Ar-04060	يخربيت ام الضرس المخروم اللى هيقعد يجبنى العيادة و يودينى ١٠٠ مرة 😡	anger	0.621
2018-Ar-01552	@Osama3bdEllatiF انت مش مقدر خطوره الموقف وبتشربلي شاي 😐عموما مبيطلبش	anger	0.387
2018-Ar-00895	اكيد بكون مرتبكة و ارتجاف	anger	0.453
2018-Ar-03058	#كفى #الآن, #كفى \n\nعلى #الشعب ان #يثور #ويغضب  #ويقول #كلمته\n\n#تسقط #حكومة  #الإنقاذ\n\n#الطابور #الخامس	anger	0.727
2018-Ar-00055	هسا اذا تزوجت 👰👨\nوزوجي صرخ علي😬\nعادي اضربو👊 أو اعمل حالي كيوت وابكي😢\n\nيربي شسوووي😐.🚶 😂😂😂😂😂😂\n\n#شمس_المحتارة 🌚	anger	0.297
2018-Ar-04303	@reda_reda61015 @Elhoriaelhoria يبقى كدا بتريحة انا عاوزة يموت من الغيظ عشان يتعلم الا يخدع احد	anger	0.703
2018-Ar-00351	للاسف ودي اوافقك كلامك لكن انتي أتفه حدث ممكن يثير غضبي	anger	0.453
