ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-02125	نمت على مكتبي حلمت وقمت مرتاعه 😣 زين ماقمت اركض 🙂	fear	0.677
2018-Ar-02983	التخويف والقتل مش حايدخل المسيحيين للأسلام .. لكن حايخرج مسلمين منه !!!	fear	0.515
2018-Ar-00653	كان نفسي في اوقات #ضعفي أتكلم واحكي معاك ..	fear	0.468
2018-Ar-02139	@majed05588 @MuallamH @A_AlAthbah ماله داعي ياخي ، أرعبته وشلون يبي يرقد الليله !.	fear	0.578
2018-Ar-02824	شعور اني مزعله شخص قريب من قلبي شعور كلب جدا يارب لا تخليني حسره بقلب احد 😪 💙	fear	0.574
2018-Ar-00101	لاتتركيني لا أتحمل أن أعيش في ذعر شديد	fear	0.781
2018-Ar-02658	قبل خمس سنوات لو احد اقترح على فيلم رعب كنت بطالعه على طول وراح اتحمس واستمتع بلحظة التوتر خلال مشاهدة الفيلم #رعب	fear	0.561
2018-Ar-01915	@DrMoamenElsayed @ElSherif انا عندى احساس مرعب بكده بس لو حصل هيبقى فى حاجات مش منطقيه كتير برده	fear	0.781
2018-Ar-04097	التعدد ما هو إلا خيانة للزوجة بإسم الدين و بدون أي تأنيب ضمير و أي رجل يلقب زوجته بالبرميل فلا يستحق اهتمام أي امرأة	fear	0.436
2018-Ar-01353	ضميرك لما #يأنبك متكرهش نفسك لأن ده أكبر دليل على #خوفك من ربنا وإن جواك إنسان كويس 🙂	fear	0.469
2018-Ar-00751	حزين سؤالها لما قالت : أهملتيتي يا صديقتي لخاطر مين ؟ .	fear	0.344
2018-Ar-01112	بأروح عند جدتي بعد شوي , وعندها خبر إني تخرجت وما أدري إش بتسوي ههه , أخاف تبكي فأحزن :( 💖💖	fear	0.468
2018-Ar-02810	الطرق المؤديه لغيرك مظلمه وأنا أخاف الظلام	fear	0.697
2018-Ar-01560	أغلبها لشبيحة بشار وإيران واثنتان لشبيحة مريض #فوبيا_الاخوان	fear	0.406
2018-Ar-01585	ادق عليه اقول ها وينك تأخرت عالعزيمه يقول خمس دقايق وانا عندك والكل يعرف ان هالخمس دقايق بقدرة قادر تقلب خمس ساعات 😭💔#كذبه_من_كذب_العيال	fear	0.156
2018-Ar-03489	سكوتي مش #ضعف مني أنا اللي مبكلمش أشكال #عره🤚	fear	0.125
2018-Ar-01578	انتى فيو شغل تعرف تشتغل #تحت ضغط و #توتر و #قلق باشا انا #زمالكاوى #باصي_لعفيفي	fear	0.391
2018-Ar-00305	لمن عزيز لك يكون في المستشفى يصير كل اتصال مرعب 💔 😔	fear	0.906
2018-Ar-02394	جيزان قبل قليل كمين محكم يؤدي بمقتل اكثر من 5 عسكريين سعوديين بينهم ضابط واسر 2 هذا سبب تحليق طائراتهم الجبانة بشكل هستيري الى جهنم	fear	0.561
2018-Ar-01001	غاضب لدرجه افجر رحمك	fear	0.485
2018-Ar-00898	أشتاقك جدا  _من أخبرك أني أطيق غيابك وأنني امرأة بلا حب لتعذبني بما شئت من الفراق ❁	fear	0.353
2018-Ar-04373	لا علبة كلوروكس كاملة والحمام تعرفين حجمه صغير ومقفلة الباب خايفة على اطفالها 💔 الله يرحمها وجميع موتى المسلمين	fear	0.453
2018-Ar-01755	الله ياخذ القلق اللي جالسه اعيشو ذي الفتره انام ساعتين ولا ثلاث وأقوم اجلس شوي وانعس وارجع انام،الين متى ياربي!	fear	0.774
2018-Ar-02624	الهلع والذعر وانهم سمعوا اصواتاً رهيبه تفجر العقول واعتقدوا انهم ذهبوا لعالم اخر بالمختصر يقولون تعرضنا لتعذيب لم نشهده طوال حياتنا ..	fear	0.839
2018-Ar-01140	@Bvsil__ الا جمال وبس انتهى لعد تحطم بنفسك😠	fear	0.382
2018-Ar-00276	🛑 يعانون الطالبات من غضب المعلمات لانهن لم يرتحن في عملهن ثم ينعكس ذلك على اداء المعلمة في الصف ريحوا المعلمات #كابوس_حوادث_المعلمات	fear	0.500
2018-Ar-02903	@ra_7e @rico4_ هذي آهات والله مب ضحكه	fear	0.177
2018-Ar-04149	احساس انك خايف على حد بتحبه و عايش فى قلق متواصل مهلك	fear	0.813
2018-Ar-01240	@MahaHegazy2016 @CleopatraPhVII دول ولاد ستين ف سبعين تيت 😠	fear	0.303
2018-Ar-02064	كلام الناس اللي متعاطفة مع بوفون محسسني أنه مخدتش ولابطولة فحياته وهيعتزل بصفر بطولات:D ياجماعة الراجل واخد كأس عالم شوية تقدير لتاريخه يعني	fear	0.227
2018-Ar-02649	الي يجيك ويقول المواطن منسي 👊🏻😡 وش منسي منه،..وقفت على #العلاوه_السنويه بنسيانك..!😠	fear	0.545
2018-Ar-00113	كل يوم تعيشه هو منحة من الله فلا تضيعه في #قلق من حاضر أو #خوف من مستقبل أو #حسرة على ماض توكل على الله و ابتسم #صباح_الخير ☺	fear	0.273
2018-Ar-02622	مو معناه ماعندي هدف ولكن كل مافي الأمر يكون عندي خيار مسبق وتجي عالأخير هذيك الأفكار الوسواسية: ترى يمكن وأحسن وفيه...ألخ. تشوش صفو اختياري.	fear	0.455
2018-Ar-02366	حتى خرج لنا جيل مسعور جنسيا ومتعطش لأي احتكاك جيل تفكيره منصب بالكامل على الجنس جيل قليل الوعي جيل منافق ومستشرف	fear	0.530
2018-Ar-01357	#قطر استعانت عسكريا ب #تركيا و #ايران هل هذا الإجراء الاحترازي أربك أو أرعب الخليج	fear	0.438
2018-Ar-04059	صار جزء لا يتجزأ من حياتي #رعب	fear	0.773
2018-Ar-02552	انا مش قادر افهم ازاي الستات بيستحملوا يقرروا كل يوم كل يوم كل يوم هيطبخوا ايه #كابوس	fear	0.387
2018-Ar-01069	صحيت من النوم فايق و مفيش حاجة معكرة مزاجي قولت ازاي دا يبقي عيب حتي والله فتحت الnotes القديمة قريت فيها شوية و الحمد لله بقيت زالزفت تاني	fear	0.375
2018-Ar-03916	هههههه الظاهر الواحد كان فاهم حجات كتير اوي غلط منها ان كان فيه كلام بيتقال وانا من عبطي افتكرتو عليا انا\nامممم بصراحه مش عارف اقول ايه 😕😞😟🤕	fear	0.297
2018-Ar-03438	وصورك المعلقة على الجدار تتعرق كما لو انها تنقرض صورك التي تشبه فراشة نحيلة بسبب ذبول المطلق وانا انا وحيد القطط تنظر ألي بشفقة	fear	0.439
2018-Ar-00620	قد تصيبك الكآبة والحزن لأن من تحبه مصاب بها "))	fear	0.419
2018-Ar-03753	ناس بتخاف خوف بتخجلش	fear	0.500
2018-Ar-03233	اول مره ف حياتي اكون خايف انام #مرعوب 😰	fear	0.984
2018-Ar-02671	والدي استودعتك الله من كل شر لقد قلقت عليك كثيرا هاهي الساعه السابعة وخمسة وأربعون دقيقة وأنت لم تأت بعد من صلاة الفجر حفظك الله	fear	0.712
2018-Ar-01612	@Hamza777777 اقسم بالله حااسس بيك يابني وكاتبهالك💔😢	fear	0.469
2018-Ar-01109	@E0Wh9 معرفش الخارجيه ساكته علي امه ليه المفروض توجيه إنذار ليه وعندما يتكرر طرده وبناقص	fear	0.364
2018-Ar-01105	مع كل خبر وفاة ينقبض قلبي تضيق الدنيا في صدري وتغتال روحي نوبات فزع عاتية اللهم لا تفجعنا بمن نحب وقنا من فجيعة الفراق 💔	fear	0.875
2018-Ar-01502	انت فخر ومصدر للثقه أرعبت من في قلبه مرض 👍 🏻 👍 🏻	fear	0.258
2018-Ar-02335	بعض الحسابات هنا تحاول بث الرعب بالناس بايهامهم ان هذه هي بداية فوضى وحراك في البلد الحذر الحذر وبلووك #تفجير_اجياد_المصافي	fear	0.594
2018-Ar-01686	لما أتكلم مع حد في خططى و احلامى و طموحاتى و الاقيه مش فاهم خطوره الموقف و مش بيتكلم بجديه \nبشيل منه العمر كله 😅	fear	0.313
2018-Ar-00943	انت مين انت يا رامز علشان تهزر مع شاروخان وتهزءوا بالشكل دا 😏😏😏😏😡😡	fear	0.203
2018-Ar-00061	إذا تكرر وقوع نوبات الهلع التلقائية في نفس الموقف زاد الاحتمال في ظهور #المخاوف المرضية في مثل هذا الموقف وزاد احتمال استمرارها	fear	0.641
2018-Ar-02249	رغم ضيقي وغضبي من قيادتنا السياسية طول فترتنا الماضية بسبب تجاهلهم معاناة الشعب إلا ان هناك شعور يخبرني ان المعطيات ستتغير الايام القادمة"	fear	0.422
2018-Ar-03356	الواحد محتاج يبعد عن الناس اللي بيشوفهم شويه \n#عزله	fear	0.290
2018-Ar-01232	ويقول لك ذا تعامل راقي لامتصاص غضب المدخن شدخل العامل بغضبه الزق مرض والله	fear	0.438
2018-Ar-02933	يعني دا يوم يحصل فيه كميه مصايب كدا دا وقته يعني رجليا تتجزع وبيقولي ارتاح ف السرير 😴😴	fear	0.355
2018-Ar-02798	اكو ناس ماعدها شغل وعمل بس تتصل عليك وتسمعك اخبار زفت وكلام زفت 😑 بحيث ظليت من يتصلون أخلي ايدي على گلبي 😤	fear	0.563
2018-Ar-01049	استغرب من الناس اللي يحبون ضحكتي لأني من جد اعتبرها وحدة من مصادر الرعب والتخويف شلون تعجبكم بالله	fear	0.391
2018-Ar-02770	أما خوفكم من الموت فهو أشبه بارتجاف الراعي الواقف أمام الملك عندما يرفع يمينه فوق رأسه لكي يكرمه وين	fear	0.594
2018-Ar-02461	ولقد وضعت اصبعك على جرح نازف للامة يجعلها بما تملك من قدرات اسيرة ملك او امير هرم لا يجيد الا الرقص بالسيف المرتجف بيده	fear	0.453
2018-Ar-02893	@SaudiMOCS  @MCS_Spokesman الله يجعله بوسواس قهري المتسبب في تاخر نتايج الوظايف الصحية كان عل الأقل اعطونا موعد ننتظره ما نشحذكم حنا	fear	0.606
2018-Ar-03527	@FerasQ11 @ELRey_FCB @Nadjib__FCB ترة كان بامكاننا نحقق اكثر من  هالتسع بس عندك ادارة تخسى تسوي هالشي 😂😂☺️ ادارة جبانة	fear	0.258
2018-Ar-00129	جمعني زماني فيك من بين كل الناس وصارت حياتي في وجودك لها معنا ولكن مثل ماقلت لك كان قلبي حاس نبي نفترق والوقت ماراح يجمعا #ضيقه 😞 💔 #حزن 💔 😞	fear	0.424
2018-Ar-03558	مانشرته جريدة ديل شبيغل الألمانية حول الأعمال الوحشية المروعة التي يقوم بها #الروافض في ما كانت تسميهم #الدولة_الإسلامية رعية #المسردب فضيعة	fear	0.578
2018-Ar-00274	#سعودي_يناشدكم_بعد_احتراقه\n\nوش في الدنيا له عشر سنوات يناشد ولا من مجيب \n\nأسأل الله في علاه أن يسخر لك النفوس ويلين لك القلوب في مصابك	fear	0.470
2018-Ar-03099	ابو فيصل اليوم غباء زيدان هو اللي سمح البرشا بالفوز رغم انك تقول انك ضد اتقاد المدرب لكن زيدان ظلم اللاعبين من اجل بيل وبنزيما	fear	0.303
2018-Ar-02569	شعورنا بليلة العيد عالفجر هو نفس شعور الطالب بس يخلص امتحانات الفاينل و يفيق ثاني يوم الصبح بكير مرعوب مفكر حاله عنده مدرسة 😂	fear	0.353
2018-Ar-00937	الثقه بالنفس ليست گل شئ يا عزيزي ' فماذا سيفعل فأر واثق من نفسه أامام قط مرتجف 👌	fear	0.212
2018-Ar-02760	دكتور \nخير ياباشا تحت أمرك \nده بيدلع يادكتور\nأنا بحس فى ايدى بتنميل وأنا بحركها والسبابة مبعرفش احركه \nايه حصلك 😱 \nأبدا الحمار عضنى فيها😂😂	fear	0.328
2018-Ar-01016	@siniora_khateeb 😰😱😱😱 فراق مين ع مين	fear	0.386
2018-Ar-04112	#بالدم_فريق_السحمان_مايروح مصرع الكابتن جهاد في ظروف غامضة الفريق في حالة هلع و المدرب يصرح بانة دبر واحد بدالة ويقول لا داعي للقلق	fear	0.469
2018-Ar-02379	الله رحيم والله لو عندي اطفال كان الحين مجنونه اركض بالشارع عندي هلع وخوف افقدهم يضيعون احد يخطفهم مو عادي حرصي يفوق الوصف	fear	0.727
2018-Ar-03786	@SakheerSport ياخي انا خايف على قطر منك ، اخاف ينقلون المونديال للخفجي بدال قطر حسافه !💔	fear	0.652
2018-Ar-01779	رساله لِ صاحبي:\nبالوقت اللي المسافه تفرق مابيني وبينك تأكد بإني بحزنك قبل فرحك بكون معاك انا السند لكِتفك.	fear	0.297
2018-Ar-01785	يقلقون راحتي و يكرفوني ليلا و نهارا ثم يقولون أنت صاير غريب تصحى على الفطور مباشرة هذا ليس صيام لا بالله!!!!!!! عجبي	fear	0.355
2018-Ar-00745	أنت قلت شيء وبديت هالمصخره ، تحمل كل نقد لاذع يجيك، وأنا رأيت نقده بناء، لكن وش نرجوا من ناس مايهمها الا التفاهات ..	fear	0.300
2018-Ar-00822	بس احتاج انفس عن غضبي افكر بشعري اول شي مسكين حياته مهدده تبعا لمزاجي	fear	0.581
2018-Ar-03380	#امي يا شمعة حياتي ونبض #روحي #ضفتيلي جرح مع زحمة #جروحي	fear	0.323
2018-Ar-02013	القلق لا يمنع الم الغد ولكن يسرق متعة اليوم	fear	0.422
2018-Ar-03744	#يستفزني عندما أشاهد لقاء لرجل أعمال سعودي (ملياردير) ويقول: ان بدأت من الصفر واعتمدت على نفسي ودي يقول لنا كم كذب وكم سرق وكم زور وكم	fear	0.438
2018-Ar-01629	ربنا ينتقم من كل واحد قال كلام مطلعش منى و من كل واحد بيتكلم عليا و بيشوه ف صورتى🙌🏻🙏🏻	fear	0.516
2018-Ar-00903	راح يعيش غيري برعب وراح يرتكب كمان جريمة للمره الثانيه والثالثة والرابعه 👐🏻	fear	0.652
2018-Ar-04346	أبطل خوف من كل شي ألا خوفي على ابوي من الأيام :(	fear	0.766
2018-Ar-01029	حادثة دهس جديدة لمصلين في بريطانيا اليوم اثناء اداء صلاة العيد ومعلومات عن اصابات الى جانب حالة ذعر كبيرة بين الحاضرين #فوبيا_الاسلام	fear	0.710
2018-Ar-02152	- تتوهمين فلن تستطيعين البقاء إلى جانبي مدة يومين أنا رخو أزحف على الأرض انطوائي كئيب متذمر - وإن كنت مجرد جثة في العالم فأنا أحبك	fear	0.391
2018-Ar-02774	@MubarakAldosari امس الصراحه شرح بالضبط ما عاناه في تلفزيون دولة الكويت .وهذا جزء صغير فما بالك بحقوق موظفين وبدلاتهم #هموم_وزارة_الاعلام	fear	0.409
2018-Ar-03710	#اليوم_العالمي_للاكتياب ١ الاكتئاب جحيم لايطاق لايعرفه الا من جربه خفقان قلب الام نفسية احباط حزن قهر خمول وخاصة في الجهة اليسرى	fear	0.578
2018-Ar-03530	الصراحة ضاق خلقي من الفعاليات حقت العيال فالعيد فجايه انفس عن غضبي بس مدري وش اقول تففوه عليكم ياعيال باي  #سعوديات_نطلب_اسقاط_الولايه349	fear	0.530
2018-Ar-04271	انتي كده مرتاحه يعني انا حاسه ان في خطوره علي كل محلات الاكل اللي حواليكوا يا رنا	fear	0.406
2018-Ar-03881	لازال لحد الآن يعاني من مشاكل مالية وسيق وحصلت تظاهرات بسبب تأخر رواتب المعلمين لأن حكومة بغداد تأخرت في التسديد.\nمن أين سيأتون بالدعم بعده؟	fear	0.452
2018-Ar-00544	اذا احد سوى فيا حركة وسخه ما اكرهه ولا انسى لا بس افكر في خطط انتقاميه لين انتقم وارتاح	fear	0.470
2018-Ar-02516	سؤال\nهي محادثات فيس بوك اللي في الرسايل لو اتحذفت من الطرفين\nممكن أي وسيلة ترجعها ؟\nواحد صاحبي العملية قلبت ضلمة معاه و مرعوب و عاوز يتأكد 😂	fear	0.424
2018-Ar-00922	لا حول ولا قوة الا بالله العلي العظيم ياناس اربطو #حزام_الامان الآن شفت حادث مروع على طريق الدمام عائلة بأطفال تناثرو من سيارتهم بوسط الطريق	fear	0.797
2018-Ar-00415	@mbc1 بعدين هو فلسطيني يعني برجع علي وطنه فلسطين العظيمه وليست تل ابيت قهروتي والله يا ام بي سي😡😡😡	fear	0.516
2018-Ar-00118	- أحببتك رغم أني #أخاف الحب أحببتك رغم #سوئي هدوئي #وحدتي و مزاجي المتقلب #أحببتك جداا ■|	fear	0.344
2018-Ar-01441	فيني غصه وضيقه احس بصيح شعور يذبح احساس مرير حسبي الله ونعم الوكيل بس لو يرجع الوقت وراء والله ماصلحتها 😖 #جهل #غباء #خبله # 😈 # 👺	fear	0.613
2018-Ar-01307	ألم يصلك بكاء قلبي قبل أن تبكي عيناي أنا مذعور وأنت بعيد ولن يهدء ذعري الا ب رحمة الله كتاباتي دعها كماهي	fear	0.636
2018-Ar-02116	ونمت على أمل أن #كفنك كان مجرد #كابوس نمت معتقدا أني سأنسى طقوس العزاء لكن كل شيء كان حيا ما عداك انت #ومضة_حرف #سوالف_روح	fear	0.547
2018-Ar-00469	@__97a ارتجاف شلون انام 💔💔💔	fear	0.694
2018-Ar-00992	انا حقيقي مرعوب اصل انتو مش فاهمين الموقف دي المواد اللي كنت مذاكرها يا جماعة هاعاهاهاهاهيهيخههخه	fear	0.609
2018-Ar-02200	ممكن يعمي الحج تقسطلنا ال11سنة الي ضايليين  !؟ - يشعر بـالاستياء	fear	0.387
2018-Ar-01613	حرارة جلدي وخصوصًا يديني ورجليني تزيد بشكل كبير! \nمش سخونة لا.. حرارة\nوكل أحد يسلم عليا يفكرني تعبانة\nمع اني منتبهة لنمط الأكل والرياضة!	fear	0.531
2018-Ar-03501	واضح انه المجرمين واعدائي ميعرفونيش كويس غضبي\nملوش حدود .....	fear	0.355
2018-Ar-04004	ياما حاولت الفراق و ماقويت \nكنت ابي انساه لكن مانسيت ...	fear	0.484
2018-Ar-03036	مو محزني إلا مشجع روما تخيل انك تعيش حياتك ع البحث عن خسائر اليوفي أكثر من منجزات فريقك .. اووه صح فريقهم بلا منجزات	fear	0.333
2018-Ar-03771	حانق جدا اتمنى محد يكلمني	fear	0.484
2018-Ar-00710	عيش رامي كل حاجة على ربنا،احسبها وسيبها على الله\n#القلق ده #وهم بتحط نفسك فيه كإنه هيحللك الدنيا وهو في الحقيقة سجن بيمتص منك #الحياة	fear	0.375
2018-Ar-02445	هاذا حظي من على الدنيا وعيت \nكلما اضوي شمعه بدربي انطفت \nمن جميع الناس ياربي وفيت \nليه بس الدمعة هي اللي معي وفت ؟!	fear	0.485
2018-Ar-03263	كان باستطاعتك أن تداري سوء مزاجي ونبرة الهلع في صوتي وال لست على ما يرام المختبئة خلف بخير كان بإمكانك فهم تناقضاتي لكنك لا تريد فضيعتني	fear	0.656
2018-Ar-04362	يتفاخر السعوديون بانخفاض نسبة الإغتصاب في السعودية مقارنة بالدول الغربية و الحقيقة أنهم يمارسون التكتم و ترهيب الضحايا لإجبارهن على الصمت	fear	0.547
2018-Ar-02938	ورغم علمى أنه خير ولكنى حزين يا الله و وحيد ليس لقله من حولى ولكن لفقدان من يشعر بما أشعر فأنا هنا فى قاع خوفى وحدى أخبرك أنى أثق بك فأحمينى	fear	0.672
2018-Ar-03619	امتعاضي كان له أسبابا عدة كان حصارك لي أحد أسباب ذلك	fear	0.500
2018-Ar-01695	من أرآد فهمك بشكل خآطئ #سيفعل حتي وإن وصل به الحد الي أن يعتبر كلمة شكراا #إهانة	fear	0.328
2018-Ar-03479	لم أحرص يوما على إخفاء الجانب المظلم مني وإظهار محاسني أبدا وأيضا لا تخيفني فكرة أن يساء الظن بي لا أبحث عن ود ولا تقلقني كراهية آحد	fear	0.422
2018-Ar-02446	والناس العادية مع تصعيد الأحداث هاتبقى مركزة فى ده بتبقى حالة هلع وفعلا بتبقى ظى ردود الافعال العاديه	fear	0.469
2018-Ar-02957	يقطع خفة الدم الي على الصبح 😑 شاركت برتويت الجريمة شكلي #محبط 😂	fear	0.234
2018-Ar-04181	قالت تستهبلين واضح قام مرتاع هنا حسيت بالغبااء واسأله بوساعة وجه بتتسحر 😂 😂 معليش موب مني من العدسات مخليه الرؤية مغبشه 😔 😂 😂	fear	0.348
2018-Ar-01442	خايف من الوقت ما أخاف منك ضامنك بس الليالي ويش يضمنها	fear	0.623
2018-Ar-02662	بتخاف ع اخواتها اوى دايما سر اخوها بتكون فرحة البيت مبيعرفش قيمتها غير اللى مخلفش بنات وﻻ اﻻخ اللى ملوش اخت	fear	0.422
2018-Ar-01215	ألف ألف ألف نرفزة ع الصبح	fear	0.313
2018-Ar-02806	 إنني أتغير بطريقة مخيفة أقلل من عدد أصدقائي و أواجه حزني بكل #برود	fear	0.613
2018-Ar-02155	أخاف قلبي يبطل يتحمل 💔 ✨	fear	0.875
2018-Ar-03500	استياء شعبي	fear	0.288
2018-Ar-03712	@nowaaaash ليش وسواس تعوذي من الشيطان واكثري من الاستغفار حتى انا يجيني بس لاني انشغلت في علوم القران والدراسه سبحان الله اختفى تماما	fear	0.483
2018-Ar-00458	دا عكس تصريحات المسئولين عندكم هات لينك للي بتقوله و انا هنشره انا اتمنى ان يكون تجاهلهم للدقيقه الحداد خطأ عير مفهوم	fear	0.339
2018-Ar-03890	ايه مذعورة وبتموت خوف وش الي يضحك في الموضوع 😏	fear	0.578
2018-Ar-02939	يوووه ي التوتر و اللعب في الاعصاب .. ما بغا يجي الهدف 😪💔	fear	0.809
2018-Ar-01943	اذا هادي لوجوه حزينه ايش اقول عن حالي تعيس 😬 😂	fear	0.297
2018-Ar-03331	كثير من الرجال يخطب وعنده خوف كيف حتكون الزوجة وشاكك!\nتطلع الزوجة متل ما خاف\nوتلاحظوه يقول أصلاً كل الحريم فيهم كدا وكدا\nهي مجرد حققت مخاوفه	fear	0.609
2018-Ar-03182	مخاوف إسرائيلية من عرقلة حماس بناء "جدار غزة"	fear	0.547
2018-Ar-03364	أرهب لحظه عندي وممكن تريحني حالة الوصول إلى إتفاق أحس كذا شعور الحريه 🌚	fear	0.625
2018-Ar-01256	#نصيحة لا تسوق في شوارعنا بالرياض وقت الافطار ووقت السحور لأن فيها ناس ممكن يموت بس يلحق الفطور او السحور شي #مرعب جداً وين #المرور عنهم .	fear	0.727
2018-Ar-01522	أسترق النظر الاحظ ارتجاف أصابعك الحركة الرقيقة لعنقك أثناء ابتلاعك لريقك يدك الحائرة تارة بين خصلات شعرك وتارة حول فمك	fear	0.453
2018-Ar-00303	الواحد مش زعلان والله علي حد خرج من حياته بسبب موضوع تافه بس حاسس بخيبة أمل انه حب حد ميستهلش انه يحبه	fear	0.422
2018-Ar-03264	الشتيمه ما الا انها تعبير عن قليل من السخط والضغط اللي جوانا 💔	fear	0.424
2018-Ar-03703	لما تبقي وسخ.... و اقول عليك انك وسخ و انت عارف انك ابن وسخة زفت !! يبقي تزعل ليه 🤔🤔؟؟	fear	0.359
2018-Ar-03697	الصفقات الكثيره ترى مو ضروري مفيده !\n\nكل خوفي يتحول ميلان الى انتر اخر\n\nبس ان شاءالله يطلع عكس	fear	0.456
2018-Ar-02631	يارب العوض اللي يرضينا عن كل لحظه ألم خيبه خوف استسلام	fear	0.545
2018-Ar-02999	مومعقول اللي قاعد يصير فيني هالايام يارب ماينتابني شعور الخوف والتوتر اللهم التركيز وأعلى الدرجاتت	fear	0.797
2018-Ar-01618	مشكلة ارتجافي دايم انفضح..	fear	0.645
2018-Ar-00717	عفوا فيروز الغضب الساطع بجياد الرهبة لم يأت بعد مازلنا نفتقد الفرسان في زمن الخيبة والخذلان #اضراب_الكرامة	fear	0.516
2018-Ar-01945	بحكي لك عجز: شفت خوف إنسانة حقيقية على أمها الجدة! قد خوفي عليك لهالحظة. هزني الموقف! وكنت أضعف من أنّي أمسح دمعتها أو ألملم إنكساري.	fear	0.612
2018-Ar-02493	بلشت أقلق	fear	0.625
2018-Ar-00224	الآن أي حاجة تستفزني لا أستطيع تجاهلها أشياء سخيفة صايرة تثير غضبي بسرعة طيب إيش تغير يا ريم أنا جالسة أتعب والله 🚶 💔	fear	0.565
2018-Ar-02501	قسم بالله ارتجف ارتجاف كأني ميت وبعد المباراة اصدع	fear	0.922
2018-Ar-01344	الخطأ اللي ارتكبه آبائنا فينا وهو التخويف من العذاب ما يجب علينا تكراره على أطفالنا، كبرنا على اتباع الدين والعبادة بدافع الخوف والرهبة.	fear	0.530
2018-Ar-02130	هناك بخل لا يدخل في خانة المال أبدا فهناك بخيل الأخلاق وبخيل الإبتسامة وبخيل الصدق والأمانة ❗ وأبشعهم وأقبحهم بخيل لا يتمنى الخير لأحد 👿	fear	0.250
2018-Ar-01380	الناس اللي كيزداد الوزن ديالهم في رمضان انا أحسدكم 🙄	fear	0.266
2018-Ar-03244	الناس ميتين جوع في ذمتكم الله لاسامحكم	fear	0.563
2018-Ar-03269	اللهم أبدل حزن أمي بفرح تبكي من شدته ، اللهم جنب والداي أذى الدنيا وأطل بأعمارهم وأحفظهم لي🖤🖤	fear	0.306
2018-Ar-02027	ليش يا شيخ كل كلامك عقاب وعذاب ونار ترى الدين ترهيب وترغيب رحمة وحزم مو كله عقاب ونار جهنم أخاف انك توسوس أو تغتر انك فاهم	fear	0.625
2018-Ar-00145	@FaretAlbet ما عم عيط هااااا 😤	fear	0.382
2018-Ar-00496	بعض الدول نكست اعلامها تضامنا مع مصر وضحايا #المنيا وبعضهم اعلن الحداد ، الا يوجد في #مصر من يتضامن مع مصر ويقول لفضائياتها : عيب ?!	fear	0.318
2018-Ar-04277	@roseshoq حنا سدحوا بنت وكفنوها 😩\nخذت لي شهر وانا مروعه ما انام زين لاصقة في امي الله يغفر لها	fear	0.788
2018-Ar-03965	الإعلام العبري قوات الاحتلال تقوم بإغلاق مداخل ومخارج بلدة المطلة شمال فلسطين المحتلة قبل قليل بعد وجود إنذار بوقوع هجوم	fear	0.470
2018-Ar-00319	اتوقع عندي بس ماشفت احد اشتكى 😪 ثلاث ايام ما اقدر العب مهمه وحدة لازم يلعق واليوم رابع	fear	0.328
2018-Ar-00981	مكه والمدينه العمره والحج أنحرمنا منها عجايز وشيبان واطفال أرهبتوهم اللهم أكفنا شر كل من عاون اليهودوالنصارى عليك بهم يالله #تعلمت_من_الحصار	fear	0.563
2018-Ar-03352	هاي مرعبة في حدة اخذ غفوة قبل المغرب بربع ساعة وصحا بعد الصحور بخمس دقائق	fear	0.734
2018-Ar-00726	متنرفزه وزعلانه من شخص عشان حركاته الغبيه واليوم حلمت فيه وكان لطيف وزي العسل صحيت وانا راضيه عليه وحبي له تجدد 💕 💕	fear	0.394
2018-Ar-03805	بركات تصدق اسم حلو هاسيبهم لوقت العوزه وأنا عارف انك بتخاف من امك	fear	0.328
2018-Ar-02673	انا قلت له احس بسخونه داخليه بالجسم توتر قلق خوف ارتجاف اليدين والجسم تعرق باليدين ثقل بالراس ساعات الحاله شديده وعاديه	fear	0.797
2018-Ar-00335	إغاظة في ايش السؤال فيه غموض شوي 🙁	fear	0.359
2018-Ar-00537	السكه مش طويله فاضل عالحلم خطوه وهعدي في يوم وليله لكن خايف يا بكره جايز علي قد خوفنا فرح الأيام يشوفنا وينور كل ليله	fear	0.391
2018-Ar-03979	واحد كان بيبيع صواريخ باين وعيل صغير بيشتري منه فعشان يقنعه انه يشتري كتير قاله ده حلو ده تولعه يفرقع ف أي حد من دماغ اصحابك ماركيتينج جميل 💙	fear	0.197
2018-Ar-02006	مش بالدموع هترجعني 💃	fear	0.328
2018-Ar-02316	قالت انو ردة فعلها مذعوره ؟ بالعقل مذعوره بتقولين اتوسل اليك وسامحني 🙁 ماابي اسيء الظن بس العقل مش راضي ينضحك عليه 🙂💔  #سامحينا_يا_غدير	fear	0.531
2018-Ar-01892	عندي زهايمر لاي شي بدي اتذكره \nبس في مواقف و اشخاص معينين ما بينتسوا ولا بيروحوا من البال\n#سعادة #حزن #فراق #لقاء	fear	0.371
2018-Ar-02429	اكتشفتا انو عندي " Trypophobia "\nفوبيا الثقوب 😢😭	fear	0.682
2018-Ar-01877	الخوف واضح في كلامي وعيني و اشوفة بعينك قبل ما اسمع حكاك نخاف بس الفرق بيني وبينك تخاف تذكرني و أنا خايف أنساك #خايف_أنساك #محمد_جارالله	fear	0.788
2018-Ar-04308	دول ربنا هاينتقم منهم شر انتقام تجار	fear	0.435
