ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-03175	؛ ؛ أقسى شعور يراودك وأنت مخذول إننك على كثر الوجع كنت طيب	sadness	0.656
2018-Ar-02950	@FatimGuc99 @Tatiimah اهم فيه شعلله لو على خفيف 😂 اصلاً الشعلله الزايده ذي مو عاجبتني سببت لي توتر اخاف يفوتني شي	sadness	0.281
2018-Ar-03864	| أحيانا تندم إنك تعمقت بشخص زيادة لحظتها تتمنى نظرتك الأولى ترجع والعلاقة سطحيه تماما #ندم #ألم #حزن #فراق #حقيقه	sadness	0.859
2018-Ar-04364	حروف كلماتك تجرحني وانت ما تحس 💔 #قسوة #ضيقة #حزن #دمعة	sadness	0.813
2018-Ar-03215	اقدر اجزم ان ثلاث ارباعكم ما جرب شعور الكآبة والاغلبية آخذينها من باب الكشخه قرف يع	sadness	0.531
2018-Ar-00403	#اتمنى ان تاتي مفاجئةة سارةة تخرجني من بحر #احزاني 😔 😔 #ننوشةة	sadness	0.629
2018-Ar-01527	كآبة لا 😐	sadness	0.250
2018-Ar-01833	بس انت بتعرف بعدين لما بترجع تفكر و بتحس بالندم و تأنيب الضمير بس بيكون الوقت ده فات	sadness	0.531
2018-Ar-01367	هتحس بغربة مؤلمة في نفسك ربنا يكفيكم شر الاحساس ده 😊	sadness	0.531
2018-Ar-04003	@alkuwaite_7 ابي مساعده  الي يكدر يساعدني  ربي يجعلها بميزان حسناتكم  اقسم بالله  محتاجه مساعده	sadness	0.438
2018-Ar-02903	@ra_7e @rico4_ هذي آهات والله مب ضحكه	sadness	0.516
2018-Ar-01388	مبحبش التهديد حتى لو ف مصلحتى 😠	sadness	0.355
2018-Ar-00883	مش هبطل بقي الحساسيه الزياده دي؟\nواعتقادي دايما ان الكلام ده موجه ليا 😟	sadness	0.438
2018-Ar-02669	م تركتك جرح لو حزني حياة م بكيتك ليل عطني آخرك لو تجي بعدي الوف من البنات م تجي مثلي عظيمة تكسرك	sadness	0.797
2018-Ar-00203	وجع بطني مب وقته ابد :( (	sadness	0.500
2018-Ar-02885	@silent9mm @yousefalawnah هو ما جاب شي من راسه .. كل القضايا من واقع مجتمعنا . \n\nلا تصير احمق "تأليب رأي عام ع الدين" ؟!	sadness	0.409
2018-Ar-02500	طبيعي بعد اللي وصلتله و شوفته من حياتي اني ابقي خايف و مش واثق في اي شخص بيحاول يقرب مني	sadness	0.594
2018-Ar-01669	الحمله لم تأتي من فراغ بل استياء حقيقي من STC نظير سوء الخدمات من انقطاع وضعف وسوء التعامل والاستخفاف بالعميل #مقاطعه_stc_لصالحكم_346	sadness	0.422
2018-Ar-03034	و انا طيب عيوني منفخه من البكاء والخوف من الأوامر الملكية مافي جبر خواطر مافي اسعاد مسلم 💔 🖤	sadness	0.806
2018-Ar-01490	كل تلك الأكتاف قادرة على حمل رأسك لكن و ل سوء حظك ليس بينهم الكتف التي تحب #وجع	sadness	0.563
2018-Ar-03391	هاذا مو انتقام وبس انتي قضيتي علي	sadness	0.469
2018-Ar-03406	٤-على عصبيتي الا اني حنونه اذا عصبت على احد وبكى قدامي احزن واضمه:(\nواحب الاطفال مرا بس مو الكل طبعا	sadness	0.391
2018-Ar-02130	هناك بخل لا يدخل في خانة المال أبدا فهناك بخيل الأخلاق وبخيل الإبتسامة وبخيل الصدق والأمانة ❗ وأبشعهم وأقبحهم بخيل لا يتمنى الخير لأحد 👿	sadness	0.344
2018-Ar-01896	#قطع_كهرباء_الرويس_جريمه2 #حي_الرويس ما سيحدث من قطع الكهرباء ستعيد الحي للعصر الحجري ناهيك عن ذعر الاطفال والعجائز وسؤ حالة المرضى	sadness	0.469
2018-Ar-00504	العيال في الشارع بيفرقعو ا قدام البيت. رحت  طاع وشاخط شخطه هزت ارجاء الشارع😂عينك متشوف الا النور الشارع كله طلع يشوف ايه البيحصل عاوز انام 💪	sadness	0.172
2018-Ar-04390	صباح الخير يا فرحة سجين لاعته الاحزان ألي منه ذكر ب أنك حبيبه ضاعت أحزانه :(	sadness	0.625
2018-Ar-03185	احساس دايم بالفراغ والضجر .. \nوحوله كثير أشياء تملي الفراغات ..	sadness	0.550
2018-Ar-03384	@kurbaag اروع قيادة اللي حجابها استرچ وحاطه تلفونها بالحجاب وتسولف يعني هاند فري تحسسك هي ومايكل شوماخر مدربهم واحد 😤	sadness	0.234
2018-Ar-01184	ما بقالي كلام وما بقالي عتاب\n ما بقالك بقلبي غير كلمة\n(أفا)!.	sadness	0.500
2018-Ar-02840	دكتور هل من لديه نوبات ذعر عليه ذنب اذا لم يذهب الى المسجد	sadness	0.371
2018-Ar-00315	#اعتداء_تكارنه_علي_رجل_امن اثق ثقة تامة بحزم الأمير خالد الفيصل والله راح تصيرو عبرة ياكلاب افريقيا لغيركم من الجاحدين لخير البلد	sadness	0.375
2018-Ar-01401	مش غلط وهم بالسجن ياكلوا من #الدجاج_الفاسد الذي أرسلوه لاهلنا \nخلي يمشي عليهم المثل القائل : من حفر حفرة لاخيه وقع فيها\n#بس_بقول\n#الاردن	sadness	0.467
2018-Ar-01610	هو انا ليه حاسة بتخلف عقلي من المادة دي 😟 ولا د جوع دا ولا ايه 🤔🐒	sadness	0.281
2018-Ar-02189	كاسة الشاي بايدك بنص الشارع خزي وعار مكدرتش ابلعها	sadness	0.266
2018-Ar-00397	عايزه اعمل حاجات كتير مهمة و لازم تخلص قبل العيد و كل يوم أقول بكره و أكسل و مكتفية بالنوم و هندم و ازنق نفسي برضو	sadness	0.234
2018-Ar-01423	@iRa3awi لا فعلا محبطه خلصت تكن :(\nمدري ايش اسوي :(	sadness	0.609
2018-Ar-00172	ليس هناك قسوة في الحياة أكثر من أن تجتمع الغربة والوحدة معا #الغربة #كربة 😒 😔	sadness	0.581
2018-Ar-00335	إغاظة في ايش السؤال فيه غموض شوي 🙁	sadness	0.359
2018-Ar-04163	- لا أكترث للمسافة في غيابك كل ماأخشاه " المسافة " في حضورك مؤلم حد الوجع أن تكون غائبا وأنت حاضر #كلمات #تنهيدة_الصباح	sadness	0.603
2018-Ar-03058	#كفى #الآن, #كفى \n\nعلى #الشعب ان #يثور #ويغضب  #ويقول #كلمته\n\n#تسقط #حكومة  #الإنقاذ\n\n#الطابور #الخامس	sadness	0.438
2018-Ar-02292	لحد يكلمني هالفترة عايشة ف حالة كآبة عميقةة	sadness	0.790
2018-Ar-00493	#عرفت_ان اذا رجعت الصغير لحجمه يرجع لك مثل الحقير 😠	sadness	0.387
2018-Ar-02578	هه هذا من الخوف و التوتر الي يسببه الاهلي	sadness	0.242
2018-Ar-01743	الزعل اصلا مرض فالعلاج ما تزعلي اصلا 🌚	sadness	0.419
2018-Ar-02006	مش بالدموع هترجعني 💃	sadness	0.375
2018-Ar-01590	#تعب #حزن #ضيق #وجع #ارهااق #مختنق #صدماات	sadness	0.813
2018-Ar-01487	جرح وصل	sadness	0.516
2018-Ar-02260	@RisWondering وعدد كبير يقولون عن المعارضين لهالموقف "مستشرفين" ! احسها كلمة وقحة، هل استنكار قلة الأدب والوقاحة صار ادّعاء شرف؟	sadness	0.355
2018-Ar-01272	الله ماعرفت اوصف ب هاللحظه شعوري 💔 #حزن مدري# فرح ومن كل المشاعر مشاعر❤️	sadness	0.613
2018-Ar-03171	متى اثير فضولك ؟\nالحين كل شي يثير غضبي مو فضولي لا خلص الصيفي اتفرغ لفضولي💔🙂	sadness	0.484
2018-Ar-01222	ملعون ابو اللي جابه بس حقيقي محدش مطلوب منه يشتم مرسي ولا الثورة دي حاجة ودي حاجة	sadness	0.359
2018-Ar-01121	ياخي تويتر سار يجيب الهم كله مشاكل و سب والبنات يرمون عالشباب والعكس كرهت امه اقسم بالله	sadness	0.346
2018-Ar-04227	رغم كمية الإمتحانات ال درتهم في حياتي بش ضروري قبل كل أول إمتحان يجيني تلبك معوي و نعيش في وهم واحد ما عمره دار إمتحان و متوتر للمليون	sadness	0.516
2018-Ar-03772	@mn_20s @AmalAmoolah1420 @hindoooamro @samsang917 @abodi_0551 الله يسعدك ويشافيك ويعافيك ويجعلها آخر الاوجاع ياااا رب💐	sadness	0.375
2018-Ar-00629	نظرة تأمل وتفكير لسنين مضت بلمح البصر مليئه بذكريات حزينه وفراق وخيبة أمل رسمت على ملامحها تجاعيد الزمن	sadness	0.683
2018-Ar-03331	كثير من الرجال يخطب وعنده خوف كيف حتكون الزوجة وشاكك!\nتطلع الزوجة متل ما خاف\nوتلاحظوه يقول أصلاً كل الحريم فيهم كدا وكدا\nهي مجرد حققت مخاوفه	sadness	0.328
2018-Ar-03349	أن الشيطان حريص على تحزين وتخويف الإنسان حتى في المنام ولذلك جاءت التوجيهات النبوية بالتحرز من الشيطان بالمعوذات لا إله إلا الله 🌿	sadness	0.453
2018-Ar-01961	إلىٰ متىٰ الألم يغلب على الفرح	sadness	0.625
2018-Ar-02933	يعني دا يوم يحصل فيه كميه مصايب كدا دا وقته يعني رجليا تتجزع وبيقولي ارتاح ف السرير 😴😴	sadness	0.548
2018-Ar-01703	خلاص يا متخلفين اللي مايبي الجزيرة يشفرها بكل بساطه مثل ماشفرتو قنوات bein لكن تخافون من الحق #رعب #خوف #بكاء #ارفض_اغلاق_الجزيره	sadness	0.471
2018-Ar-04125	هذا الأنسان المعتدل دينيا يعتبر كابوس للوهابية التكفيرية الطائفيه كلامه في غاية العقل و الأعتدال ومقبول عند جميع أجناس البشر	sadness	0.323
2018-Ar-04232	يعني إن شاء الله بعد أسبوع تكون نتائجها أوضح :( ريم لا تخليني أقلق كثير عليك لا تتركين علاجات من نفسك أرجوك :(	sadness	0.500
2018-Ar-00677	الشعب القطري مصدوم مهموم مغموم حالته يرثى لها الشعب السعودي من قو الصدمه قام يطقطق و ينكت تراه مو وقته والله 😕 👌 🏻 😒 #قطع_العلاقات_مع_قطر	sadness	0.435
2018-Ar-03121	فعل #قطر من غدر وخيانة ذكرنا بفعل صدام الأسود وغزوه للكويت الفرق أن الأول قزم فلجأ للطعن بالظهر والثاني طغى وتجبر فظن الظلم حق #خيانة_قطر	sadness	0.453
2018-Ar-03011	أقسى شعور أن تصدق بكل حواسك وتكافأ بالخذلان أقسى شعور أن يخيب أملك في من كان كل أملك #غربة_مشاعر	sadness	0.619
2018-Ar-03025	مو متزن اذا حس بفرح يبكي واذا حس بحزن يضحك 💔 💔 ✂ 🎭	sadness	0.375
2018-Ar-03194	فيني حنين وشوق تجاوزت أنا حدي :(	sadness	0.500
2018-Ar-02691	@NadiaBsat في ناس مش بس ما لازم يتزوجوا و يخلفوا مش لازم حتى يكونوا موجودين بالاساس 👎😠	sadness	0.484
2018-Ar-00027	بس حرقتلي الفيلم امبارح 😡	sadness	0.203
2018-Ar-04349	يحذركم ويخوفكم من نفسه اذا ارتكبتم ذنب او معصيه فانه سينزل بكم عقابه #كنوز #دار_الريان_النسائيه ~~	sadness	0.406
2018-Ar-02116	ونمت على أمل أن #كفنك كان مجرد #كابوس نمت معتقدا أني سأنسى طقوس العزاء لكن كل شيء كان حيا ما عداك انت #ومضة_حرف #سوالف_روح	sadness	0.725
2018-Ar-02350	@3alyoum التوسل والخوف اللي صابها ماشفته حتى بالافلام دامها ماهي على غلط ليه كل الهستيريا والرعب اللي اصابها ؟؟	sadness	0.438
2018-Ar-00970	هنا شوارع مكتظة بالفراغ وقلوب لا يملؤها سوى الغربة نوافذ تطل على العدم أمل يغيب مع الصباح وبؤس يشرق مع كل شوق للوطن #غربة_وطن	sadness	0.688
2018-Ar-00679	@alaabedaiwy الله ياهي مقطوعة عذبة يا عذب .. والبيت الاخير غصة .. تخيل فعلياً يجيك امر يستدعي الفرح وما تقدر تفرح :. تصحّر روح واستفحال يأس	sadness	0.516
2018-Ar-03582	آه تلو آه ماذا بك سيجمعني حزن آخر شجن حنين إن الحزن لا يحتاج لزينة يكفيه وجه النساء ليكون على ملامحهن نبيا	sadness	0.688
2018-Ar-01558	ايش اجاوب وانتي داري عارف الحال بوضوحي،من يصدقني اذا قلت الفراق بلا سبب؟🎶🖤🖤.	sadness	0.563
2018-Ar-02887	من الصبح حاسة بغصة و إني مخنوقة و حابة إبكي كتير بس ما عم بقدر إبكي حتى الدمعة مستعصية عليي إنها تريحني💔 \nالحمدلله رب العالمين عكل حال	sadness	0.806
2018-Ar-03072	و مصاريف بقي و طلوع و نزول و تعب و شد اعصاب و ضغط طالع و نازل و مكدرة الي في البيت و رايحة درس و جايه من درس و كله بلح البلح في آخر	sadness	0.364
2018-Ar-03354	حسبي على الي خذاك مني وغير أطباعك 💔 #خيبت_ظني #جرح #عتاب #الم	sadness	0.672
2018-Ar-04230	عندما غضب المصريون غضبة مضرية لفكرة تخصيص مستشفى جابر للكويتيين لم ننفعل بهذا الشكل #تطاول_الوافدين_علي_صفاء_الهاشم	sadness	0.318
2018-Ar-01182	ما أحُب الناس اللي تكتب وتجلس تمثل الحُزن لشخص شوفني أنا بدونك حزينه ترا كذا يشفق عليكِ ويكرهك.	sadness	0.531
2018-Ar-03385	أنا زعلي بيترجم ف جسمي ف صداع و وجع فالضهر ضهري اتكسر م الزعل عليكي يا نور	sadness	0.859
2018-Ar-00725	يمر أول أيام العيد وقلبي غير سعيد 😭 اشوف الناس تلبس وتفرح وانا فيني غصه 😭 وعيوني اغرقتني بالدموع 😭 ماراح انساك ( وفاء ) 😭	sadness	0.813
2018-Ar-02200	ممكن يعمي الحج تقسطلنا ال11سنة الي ضايليين  !؟ - يشعر بـالاستياء	sadness	0.571
2018-Ar-03235	@fm94a تتذمر شنو انت حقو تتجلد 35 جلدة في نص السوق العربي الساعة 2:30 ظهراً	sadness	0.438
2018-Ar-03560	شگرا #دموعي لانك احلي راحة ف 🌸 ي أزفت وقت عندي	sadness	0.594
2018-Ar-01016	@siniora_khateeb 😰😱😱😱 فراق مين ع مين	sadness	0.313
2018-Ar-01628	#غرابيب_سود ام بي سي هالحثاله يعني ايش بيطلع منها مثلاااااا ؟؟؟؟ قبحهم الله	sadness	0.359
2018-Ar-00271	واذا مرضت فهو يشفين اللهم يامالك الملك هب لي شفاء من كل مرض وهم وغم 🙏 🏻	sadness	0.422
2018-Ar-02466	بس يلا مش مهم يعني جات علي شوية الزعل بتوع اخر اليوم بعد ما ضحكت وخرجت وبقي مزاجك حلو لازم يعني برضوا تفتكر شوية ذكريات ينكدوا عليك	sadness	0.516
2018-Ar-04378	اوحش حاجه احساس اللي مش عارف مش عارف المفروض تعمل ايه مش عارف مبسوط ولا زعلان مش عارف مين بيحبك ومين بيستغلك ماشي تايه	sadness	0.719
2018-Ar-00108	تعبان وجهى و دموعى قهرتنى #موجوع_قلبى 💔	sadness	0.790
2018-Ar-02419	ياشركة الكهرب بتشترون لنا اجهزه جديده ومكيفات جديده اذا خربت اجهزتنا من كثر مايطفى ويشتغل الكهرب .. بساعتين يشتغل ويطفى ٦ مرات 😡	sadness	0.313
2018-Ar-02860	كلامي كان متقطع أتلعثم و أضحك و قالت صوتي حلو حلو كيف جاء حلو من أول مرة سمعته و أنا سنين و للحين مب عاجبني وجعوه :(	sadness	0.438
2018-Ar-01892	عندي زهايمر لاي شي بدي اتذكره \nبس في مواقف و اشخاص معينين ما بينتسوا ولا بيروحوا من البال\n#سعادة #حزن #فراق #لقاء	sadness	0.578
2018-Ar-01218	الموضوع الاى احنا بنهرى فيه و نتخانق عليه انهاردة مثير للدهشة والاشمئزاز و الاحتقار و القئ كمان..بناقش ارضنا بتاعتنا و لا لأ ..هزلت	sadness	0.371
2018-Ar-01612	@Hamza777777 اقسم بالله حااسس بيك يابني وكاتبهالك💔😢	sadness	0.469
2018-Ar-01045	الواحد مايعرف ينام من الهم حتى وانا نايمه قاعده افكر واكلم نفسي وجع جعلني ما عيدت معهم	sadness	0.710
2018-Ar-01078	هو ليه كولو عايشلو قصه حب غبيه و شغال يكتب عنها و مجروح و الكلام ده و انا قاعد اتفرج	sadness	0.274
2018-Ar-04152	@Dionycius @Abeer_alnasser خالص العزاء والمواساة\nرحمها الله ،، وجعلها آخر أحزانكم	sadness	0.588
2018-Ar-02084	@mahaalbulushi2 هااااااااا هاااااا وش هذا القصف ونحن فوقت السحور م يجوز وش قصدك بهذا الكلام 😂💔😠	sadness	0.156
2018-Ar-01461	خلاص يشباب خل ناخذ بريك دموعي اربع اربع عالحياه التعيسه هذي	sadness	0.531
2018-Ar-01323	حاسس اني ساخط على العالم بس مكسل اعمل حاجه دلوقتي	sadness	0.464
2018-Ar-04308	دول ربنا هاينتقم منهم شر انتقام تجار	sadness	0.395
2018-Ar-00260	ياويلي حلقة حب اعمى نزلت دموعي اللي حابستها من سنه صيحتني صياح مب طبيعي 💔	sadness	0.565
2018-Ar-00480	محزن ومؤلم هل وصل البعض الشاب السعودي لهذا المستوي من السخف والبلاهة للامتعاض لأجل كرة القدم الترفيهية	sadness	0.625
2018-Ar-02580	خذاه الوقت و ظروفه و خلاني وحيد ما أملك سوا صورة و تنهيدة	sadness	0.531
2018-Ar-04059	صار جزء لا يتجزأ من حياتي #رعب	sadness	0.422
2018-Ar-01769	أقسى شعور يخذلك شعور "الاحتياج" 💔	sadness	0.578
2018-Ar-01248	أخاف عليك من حزن الدنيا و من فجائعها الصغيره أخاف على قلبك أن يكسر أخاف على صدرك أن يشعر بالضيق 🌿 💛	sadness	0.677
2018-Ar-01438	دخلوني يا عيال الكلب ما نمت بدري عشان انتظر!!!! 😡 @bungie	sadness	0.391
2018-Ar-00328	يااارب..\nحاسه روحي جد تعباانه.\nنتمنى انخش لخيمه عزاء نبكي وإنفس ع نفسي شويه وما يسالني علاش تبكي.\n😢😢😢😢	sadness	0.790
2018-Ar-02159	والله ماأثارت الإ غضب وسواد وجيه من غضبوا	sadness	0.563
2018-Ar-03988	هناك أرواح تنتظر النصر في بلد محارب تحت نظام ظالم لا يعرف طريق العدل سوريا لا تحزني ف فوق سمائك رب ينصر من ينصره 💔	sadness	0.578
2018-Ar-01215	ألف ألف ألف نرفزة ع الصبح	sadness	0.516
2018-Ar-01002	أول مرة يقعد مع خطيبته ؟\nمن الارتباك سألها :\n\nاخوك الكبير احمد شنو اسمه ؟\nقالت : أي واحد فيهم !😂\n\nواضح فيه توافق فكري الله يوفقهم😂	sadness	0.129
2018-Ar-03735	يبوي جيبو لنا ظهير كويس مو ذا التعبان	sadness	0.333
2018-Ar-04198	والله ان قلبي شوي ينفجر من الزعل	sadness	0.781
2018-Ar-01456	تخويف وادخال الرعب بقلوب الناس مو شي يضحك وتسميه "مقلب" يا شاطر انت وياه	sadness	0.371
2018-Ar-01258	#احتاج_ها_الوقت\nكريب لوتس ونوتلا☹️❤️	sadness	0.172
2018-Ar-00089	عارف لما تكون متوقع من حد حاجة وتطلع العكس هو ده #الوجع 💔 💔	sadness	0.645
2018-Ar-03700	الوجع اللي سببته للناس راح تحس فيه طول العمر ماراح تكتبه بقلم وينمسح راح تنهار يوم عن يوم .	sadness	0.613
2018-Ar-03275	في كل رمضان يتضاعف الحنين إلى من في القبور #تعيس	sadness	0.797
2018-Ar-02416	@SaMoRaAli النهاردة الواحد نفسه مغمومة خالص؛ وعاوز يسافر بس مش ﻷي دولة .. لكوكب تاني .. للمريخ! :(	sadness	0.531
2018-Ar-02395	ابغا اقول شي صار لي واتفلسف بس متردد مدري ليش	sadness	0.242
2018-Ar-03710	#اليوم_العالمي_للاكتياب ١ الاكتئاب جحيم لايطاق لايعرفه الا من جربه خفقان قلب الام نفسية احباط حزن قهر خمول وخاصة في الجهة اليسرى	sadness	0.617
2018-Ar-03840	عاد ذا الأسبوع بالذات تبدلت كل مخططاتي وأهدافي، ولأن أجبرت نفسي على هالبريك أحس إني تائه وفاضي ماعندي سالفة وكذا أحس بالكئآبة	sadness	0.531
2018-Ar-03521	#بحزن_لما_اشوف حاجه حزينه 🙍 🙍	sadness	0.594
2018-Ar-01287	#كابوس ثورات الربيع العربي والهزيمة النفسية	sadness	0.581
2018-Ar-02077	#إغضب😡 فإن الله لا يرضى الهوان لأمة كانت ورب الناس خير العالمين 😠\n#لأجل_الأقصى..\n#البوابات_لا\n#سواعد_فلسطين \n#فريق_نبض_الوطن	sadness	0.672
2018-Ar-01486	ألا إلى الله المشتكى سوف يأتي عليكم يوم ينتقم منكم الأحرار شر انتقام	sadness	0.563
2018-Ar-01232	ويقول لك ذا تعامل راقي لامتصاص غضب المدخن شدخل العامل بغضبه الزق مرض والله	sadness	0.403
2018-Ar-00006	لو إللى باقى من عمرى هعيشه #حزين مش عاوز أعيش عمرى ولو ليومين 😢 ن H ونى 😢	sadness	0.750
2018-Ar-03332	#الارشاد_في_التربيه_الخاصه_جامعه_الامام ان العقاب بالرغم من انه يمنع حدوث سلوك سلبي الا انه يكون سببا لإثارة الغضب والعدوانية	sadness	0.313
2018-Ar-00136	ليه في برنامج #الصدمه كان السواق مصري ليه مكنش من نفس البلد ال كان فيها المقلب😠  ليه الاستهزاء ب لمصري😡  \n#للمصري_كرامه	sadness	0.422
2018-Ar-03881	لازال لحد الآن يعاني من مشاكل مالية وسيق وحصلت تظاهرات بسبب تأخر رواتب المعلمين لأن حكومة بغداد تأخرت في التسديد.\nمن أين سيأتون بالدعم بعده؟	sadness	0.406
2018-Ar-02254	ما ندمت على سكوتي مرة لكنني ندمت على الكلام مرارا #دبي #الامارات #ندم #حب #سكوت	sadness	0.565
2018-Ar-00129	جمعني زماني فيك من بين كل الناس وصارت حياتي في وجودك لها معنا ولكن مثل ماقلت لك كان قلبي حاس نبي نفترق والوقت ماراح يجمعا #ضيقه 😞 💔 #حزن 💔 😞	sadness	0.774
2018-Ar-01076	ياخي خاف ربك لا تخوفنا	sadness	0.516
2018-Ar-02716	انا اكثر شخص متناقض بداخلي حب وكره وامل وقنوط للحين ماعرفت نفسي	sadness	0.594
2018-Ar-03475	الصادم في حقيقة الامر ان خلود رجعت مشاكسة مثل قبل وتضايقني مجددا وكأننا لم نتحدث بهدوء قبل قليل	sadness	0.403
2018-Ar-03338	مضطرب إنفعاليا	sadness	0.344
2018-Ar-03786	@SakheerSport ياخي انا خايف على قطر منك ، اخاف ينقلون المونديال للخفجي بدال قطر حسافه !💔	sadness	0.391
2018-Ar-00613	#ربي لا تجعلني #اعتب 😊 على من لا #يخشى #حزني 😞 ✋	sadness	0.534
2018-Ar-03514	أن تحب شيئا بالقدر الذي يشعرك بامتلاك سعادة الدنيا ثم يختفي أو ينتهي أو يزول؛ فإن ذلك جد #محبط	sadness	0.672
2018-Ar-00548	هو مب اني متضايقه لا بس شبه عتاب	sadness	0.359
2018-Ar-03916	هههههه الظاهر الواحد كان فاهم حجات كتير اوي غلط منها ان كان فيه كلام بيتقال وانا من عبطي افتكرتو عليا انا\nامممم بصراحه مش عارف اقول ايه 😕😞😟🤕	sadness	0.438
2018-Ar-00095	لابد من  رفع لافتت الحداد  على الكلبة سويلينا التي فارقة الحياة اليوم ..\nشويه لواكه المارك مؤسس الفيس بوك	sadness	0.387
2018-Ar-03599	أسوء شعور ممكن يمر عليك لما تسوي شي عشان شخص ، وفي المقابل تجيك منه ردة فعل تخليك فعلا تكره نفسك قبل ما تكره\n#بوح #فراق #مشاعر #خواطر #فراق	sadness	0.656
2018-Ar-00926	@almlki873 الفلوس اللى كان يصرفها عشان يزعزع أمن جيرانه وأمن المسلمين صار يصرفها خوفا على أمنه و أنقلب السحر على الساحر	sadness	0.406
2018-Ar-04353	المحاولات البائسة مقطوعة الأمل ، بس هيك عبثاً تحاول ، ماتدري أنت خبل ولا أنت بجنون تحبه .	sadness	0.531
2018-Ar-01696	مش كُنا فضلنا اصحاب  أحسن 🙁✋️	sadness	0.359
2018-Ar-00194	في ظل بياعي الگلام و أصحاب المگاتيب المستنسخة شد قبضة يدگ على من يملگ #الحس_السادس و يقرأ #غصة حروف الوجع حين تقول إنگ : بخير	sadness	0.500
2018-Ar-02374	مافي مشكله بالخلق الي قرفها واضح بدون مايستشرفون البلاء في راعين الشرف وهم اقرف خلق الله	sadness	0.422
2018-Ar-03564	مووت الأحبة جرح لا يبرا مهما مرت عليه السنين 💔 #غصة_فقد	sadness	0.797
2018-Ar-03931	أنا معك #حزني يضيع أنا معك كلي #رضى ❤️	sadness	0.359
2018-Ar-02915	من الطبيعي إنه يكون في ارتباك أو خوف لدرجة الهلع في نبرة صوت المعزبة بمثل هالموقف لكنه مفقود بهالمقطع	sadness	0.344
2018-Ar-03642	يوم يأخذ الموت شخص عزيز على قلبك وتشتاق له وصوتك ماينسمع ودموعك ماتوصله لاتقدر تراقبه من بعيد ولا حتى تتطمن في ذي اللحظه بتعرف شمعنى الفقد	sadness	0.734
2018-Ar-00485	أدين الله بأن حماس إرهابية جدا فقد أرهبت الكيان الصهيوني لأكثر من ربع قرن أو يزيد فكيف لا تكون إرهابية #حماس_ليست_إرهابية	sadness	0.469
2018-Ar-01535	ربنا ينتقم من كل أرهابي بيقتل أرواح بريئة ملهاش ذنب حسبنا الله ونعم الوكيل	sadness	0.625
2018-Ar-02507	يواجه أكثر من 14 مليون شخص نقصا في الأغذية ونصف اليمن #يعانون بشده من انعدام الأمن الغذائي #٨ يوم_عدوان_على_اليمن #StopTheWarOnYemen	sadness	0.563
2018-Ar-00576	لما تشتاق لشخص ميت هو الموت الاساسي تحس انك جسد بدون روح هو الذبول والوجع الي ما تحس فيه ولا تقدر توقف.	sadness	0.742
2018-Ar-00650	الحمد لله الذى عافانا من مشاهدة مسلسلات رمضان ففي القلب حزن والحداد تعلنه الاحاسيس	sadness	0.500
2018-Ar-01603	معنى #الألم. \n\nرمضان قرب وفقيد قلبك مو معاك قمة الألم والتعب💔	sadness	0.781
2018-Ar-00626	كنت اقاوم النوم من امس بس عشان ما لي خلق للكوابيس و الحين مو قادرة انام.. متقبلة كابوس في قلب العصر عادي	sadness	0.484
2018-Ar-04320	كنت اتمنى لو انه ترك رسالة الوداع عندما غادر حتى ولو كانت فارغة 😔 #الي_احدهم #رسالتي_لك_هي #محزن #اعترف_باي_حاجه	sadness	0.750
2018-Ar-02629	من بعد فرقاك صار فراقهم عادي \nمن جاني رحبت به ومن راح ودعته.	sadness	0.597
2018-Ar-00634	وش يهمّك لو رضيت ؟ انت .. م تعرف تحب \n- و ينتهي كل العتاب .	sadness	0.500
2018-Ar-01055	وبعدين معاك  مطلع ميتنى ليه #القلب\nاشتكى من قله الهشتكه	sadness	0.274
2018-Ar-01140	@Bvsil__ الا جمال وبس انتهى لعد تحطم بنفسك😠	sadness	0.297
2018-Ar-04303	@reda_reda61015 @Elhoriaelhoria يبقى كدا بتريحة انا عاوزة يموت من الغيظ عشان يتعلم الا يخدع احد	sadness	0.355
2018-Ar-00996	@YM06_ ليش يا بوفيصل شالي مكدرك ؟	sadness	0.266
2018-Ar-00363	الفراق مو للحبايب وبس  في فراق أصحاب كانوا روحك واتوقع هذا الفراق الأليم💔.	sadness	0.750
2018-Ar-01059	من ساعة مدخلت تويتر واني حاس نفسي داخل بغابة ما بيها نهار ليلها دامس. #غربة_والله_غربة😞😂	sadness	0.344
2018-Ar-00893	@abdulrahmansaee واضح ان الكل حانق على اللجنة والاختيارات من اول ما طلعت كانت واضحة 🙂 لكن وش تقول	sadness	0.328
2018-Ar-02980	واصعب من تنهيدة واه ظرف يكسر احساس الشموخ 🥀	sadness	0.563
2018-Ar-00460	وقع فمات القصه حزينه	sadness	0.565
2018-Ar-02772	ستدفع الكويت وتستلم حماس ويطلع زنادقتها يمدحون ايران قبحهم الله	sadness	0.438
2018-Ar-02505	شفت فلم رعب بششكل أن شاء الله اقدر انام لأن صراحه أي شي يخوف اذا نمت اشوفه بمنامي بدون ضحك بليز 🌚 🔪	sadness	0.328
2018-Ar-00426	@H_More_F والله كآبه غير طبيعيه بعدين عطني حل معقول ماطلع معك الا انتحر 😂	sadness	0.531
2018-Ar-03819	مرهق يا أمي و مذعور أيضا	sadness	0.630
