ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2018-Ar-02938	ورغم علمى أنه خير ولكنى حزين يا الله و وحيد ليس لقله من حولى ولكن لفقدان من يشعر بما أشعر فأنا هنا فى قاع خوفى وحدى أخبرك أنى أثق بك فأحمينى	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-01892	عندي زهايمر لاي شي بدي اتذكره \nبس في مواقف و اشخاص معينين ما بينتسوا ولا بيروحوا من البال\n#سعادة #حزن #فراق #لقاء	0	0	0	0	0	1	0	0	1	0	0
2018-Ar-02888	لعبة البرلمان 👈 متعة 😄	0	0	0	0	1	0	0	1	0	0	0
2018-Ar-03273	كل سنه وكل حبايبي بخير وسعاده😍\nويارب تكون ايام جميله علينا كلنا ونكون الي الله اقرب 😍❤️\nرمضااااااااااااااااان كريم 😉💐🌹	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-00521	انا لسه بحبك  #الفرحة_انك	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-00806	@shajan20ksa ههههههههه عندي فوبيا من الاماكن المرتفعه معليش ارسلي الفطور لبيتنا	0	0	0	1	1	0	0	0	0	0	0
2018-Ar-02649	الي يجيك ويقول المواطن منسي 👊🏻😡 وش منسي منه،..وقفت على #العلاوه_السنويه بنسيانك..!😠	1	0	0	0	0	0	0	1	0	0	0
2018-Ar-03695	ماشاء الله شغل جميل ونظيف الله يكتب اجرك يا صالح واجر الي معاك تعب.\n#اسعد_غيرك	0	0	0	0	1	1	0	0	0	0	1
2018-Ar-02176	#أخاف أن #تمطر #الدنيا ولست معي	0	0	0	1	0	1	0	0	0	0	0
2018-Ar-00433	@ab_5rs هه والله انك نايم وانا مع أخوي يلحقوا وشايفين انه اخوي ملتحي ماينفع فيهم ذولي الا الحرق ونفتح من وجيهم المرض الله يشلهم	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-00737	انا ف مرحلة اللي هو مش عاوزة حد يطمن عليا ولا يقلق لو انا غيبت ولا يحملني ذنب ان انا باردة و مش مهتمة ان هما مهتمين الله يرضي عليكوا سيبوني😂	0	0	0	0	0	0	0	1	0	0	0
2018-Ar-03243	صباحكم #مدريديستا 💪 ⚽ #فرحان من امبارح والله 😍	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-02624	الهلع والذعر وانهم سمعوا اصواتاً رهيبه تفجر العقول واعتقدوا انهم ذهبوا لعالم اخر بالمختصر يقولون تعرضنا لتعذيب لم نشهده طوال حياتنا ..	1	0	0	1	0	0	0	0	0	0	0
2018-Ar-03098	هل تشعر بالكتمه أو الم خفيف في الصدر أو الحلق اثناء الجهد و يذهب عند التوقف عن الجهد بدقائق قد تكون إنذار لجلطة القلب- لا تتردد في زيارة د	0	0	0	1	0	0	0	0	1	0	0
2018-Ar-01353	ضميرك لما #يأنبك متكرهش نفسك لأن ده أكبر دليل على #خوفك من ربنا وإن جواك إنسان كويس 🙂	0	0	0	1	0	0	1	1	0	0	1
2018-Ar-01863	#حقد بخزي من وين كمية الحقد المرعبة على بعض - يشعر بالغضب	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-03175	؛ ؛ أقسى شعور يراودك وأنت مخذول إننك على كثر الوجع كنت طيب	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-02576	الحماس كله مدريدي... بس القلب شوي شوي يقول بوفون بيستاهل 💙\n#هلا_مدريد	0	0	0	0	1	1	1	0	0	0	1
2018-Ar-00124	راحة القلب بحس شخص 💙 🥀	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-00135	عاوزة فرحة تخلينا نتطنط كدا 💔 😭 انا بقيت بائسة خالص 💔	0	1	0	0	0	0	1	1	1	0	0
2018-Ar-01483	@O_8ee \nكفي يانفسي عن الوسواس وانكفي \nوابليس لايدخلك و الشك يحلالي\n\nلو اني اعرف صدور الناس وش تخفي \nثلثين عمري بتمه عايش لحالي	0	1	0	0	0	0	1	0	1	0	0
2018-Ar-01757	عندي عتاب ودمعتين وملامة وعندي أمل انه اذا غاب بيعود	0	0	0	0	0	0	1	0	1	0	0
2018-Ar-00156	توقع كل الاطراف ضد ميسي ولا تستبعد اي شي حتى وان كان باريسي #مرعبهم	0	0	0	0	0	0	0	1	0	0	0
2018-Ar-03386	عشت صباح كئيب جدا لدرجة للآن عيوني مصدعه طيب خليها حزينه النهاية بس مو للهدرجة :( #karasevdafinal	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-00371	@Lemo24398079 مش انسان اللى يعمل كدا  مناظر مروعه للاطفال	1	0	1	0	0	0	0	0	1	0	0
2018-Ar-02339	مبحبش حد يستفزنى بقي هااااااا 😒👊	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-03884	اضطراب الجهاز الهضمي عند الخوف طبيعي عند الكل يحصل الفوبيا هو الهلع من امر ما	0	0	0	1	0	0	0	0	0	0	0
2018-Ar-00771	بس اللي بقيت بشوفه ده مش غيرة دي غيرة مع شك مع تخوين مع حاجات كده زفت يعني تدمر أي علاقة ف الدنيا	1	1	1	0	0	0	0	1	1	0	0
2018-Ar-03388	غيظ من فيظ هؤلاء القوم يعيشون حالة انكار فريده من نوعها تصريحاتهم اصبحت مثيره للسخريه حتى على المستوى الدولي	1	0	0	0	0	0	0	1	0	0	0
2018-Ar-03851	يارب ارحمنا من احساس الفقد تعببت خواطرنا	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-02479	#ترفيه_تغريبي وزير فشل في القيام بعمله في اقل من ثلاثة شهور لاسلوبه و سولكه مع المواطنين يريد ان يغير اخلاقنا و مجتمعنا المحافظ	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-03300	#فرحتي_بنجاحي الحمد الله بشرني بنتيجه فرحة قلبي وشفتني دهرآ الم الدراسه لحظه وتنتهي لكن اهمالها وتركها الم يستمر مدى الحياة 😍	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-00607	ايه كمية الانشكاح دا مش فاهمه 😂😂	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-01067	والله الواحد خايف بطريقة محصلتش قبل كدا والله مرعوب جداً مش عارف ليه و مستقبلي كلو تقريباً متوقف على امتحان بكرة والله سواء حليت حلو او وحش	0	0	0	1	0	0	0	0	0	0	0
2018-Ar-03167	#ساعه_استجابه يا رب أعزني ووفقني في ديني وعلمي ومالي يا رب أمد لي السعادة والصحة وارزقني زوجة وذرية صالحين بارين ووفرة في المال	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-02058	@Counselkremlin هذا عاشر اعتداء كس خواتهم والله رح نحاربهم يا اما نطالعهم من ارضنا يا اما نموت واحنا عم ندافع عنها	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-02854	ما انتوا يا بقيتوا مستفزين يا انا اللي مش طايقاكوا✋️😠	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-00763	الولد اللي بيضرب الكلب ده في الفيديو انا مش عارفه أشتمه ازاي 😡	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-01796	شبان غاضبون يغلقون طريق الأمعري - شارع الفدس بمدينة البيرة  في كلا الاتجاهين، احتجاجا على التخاذل في قضية الاسرى المضربين عم الطعام	0	0	0	0	0	0	0	0	0	0	0
2018-Ar-03580	@maryam_jood45 @Muhannad__1992 مو ناقصين رعب تكفين 😱	1	0	0	1	0	0	0	1	0	0	0
2018-Ar-00535	يا ترى وين هي الآن وماذا تصنع؟ هل تزوجت؟ هل هي معنا في تويتر؟ هل ستتذكرني؟ هل ستعرف أنني لا زلت على ذات الناصية أنفث سجارتي وضجري.	1	1	0	0	0	0	0	1	1	0	0
2018-Ar-01324	سبحان الله #رضى الوالدين له سحر عجيب	0	0	0	0	1	1	1	0	0	0	1
2018-Ar-00766	زعلان مالي حظ انا مشكلتي طفران ولا تلقين البنات يتطايحون عندي	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-02124	#مجروحه بتعشق #متشائم متوقع إيه غير #بؤس شديد 😶 ☹️	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-00881	مشجع هلالي غاضب : في زمن العجب والعجاب وزمن الغرائب وزمن طرائف كرة القدم يبقى ياسر القحطاني المعطوب ويرحل ناصر الشمراني هداف الهلال اسيويا	1	0	1	0	0	0	0	1	0	0	0
2018-Ar-04257	دارى #دموعك مش مستهلة #تبكى لو كل الناس #هتمشى جواك واتر هيفضل #يحكى ويشكى 🙁	1	0	0	0	0	1	1	0	1	0	0
2018-Ar-02067	ألذ شعور بالعالم لما يجيك شخص تعابير وجهه مليئة بالحماس والتشويق ويرسل إيحاءات وإشارات لإستدراجك لسؤاله "شصار " وما تسأله	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-01031	قرب العيد ومعاي اصحاب يشبهون نعيم الجنة كل عام وانتي معاي وكل عام وانتي فرحتي❤️	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-01426	ان شاء الله تكون كل ايامك سعادة و فرح ♥️	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02452	@moe_l_ السعاده مش طموح دي حاله او اُسلوب حياه ولحظات بنعيشها	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-04086	و الله وجعيني اليوفي الزح..  مش هكي	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-02524	@rico4_ والله شايلة هم الكآبة وضيقة الصدر من الحين كلها ثلاث ايام العيد وبعدها مدري وش يصير النفسية تقلب	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-00821	مستعد اخد حزنك وتعبك وكل شي يضايق قلبك مقابل اني اشوف فرحتك وابتسامتك اللي احبها\n😢	0	1	0	0	1	1	0	0	0	0	0
2018-Ar-01132	#يعني_ايه_حكم_العساكر \nامبارح تيران وصنافير..! \nوانهارده الوراق ..! \nوبكره هيجي الدور على بيتك..!!\nقوم اصرخ ثور✊ \nكفايه خوف 😒 \nكفايه سكوت 😡	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-04011	كل سنة و كل الفريندس اللي عندي طيبين سوااء اعرفك اوو معرفكش وعيد سعيد عليكم وعليناا ان شااء الله 😍 👐 #فرحةة_ليلةة_العيد 😘	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03941	تلعب على الحبلين وتقول مظلوم هذي نهاية دربك اللى مشيته 💙	1	0	1	0	0	0	0	1	0	0	0
2018-Ar-01121	ياخي تويتر سار يجيب الهم كله مشاكل و سب والبنات يرمون عالشباب والعكس كرهت امه اقسم بالله	1	0	1	0	0	0	0	1	1	0	0
2018-Ar-00516	أسف جدا على كبريائي وتعجرف غروري أسف على لساني وحدة كلماتي على غضبي المفاجئ	0	0	0	1	0	0	0	1	1	0	0
2018-Ar-03155	كل ما تبئى طيب وغلبان وبتخاف على مشاعر الناس كل الناس دول حيدوك على أفاك	1	1	1	0	0	0	0	1	1	0	0
2018-Ar-01620	أسامح نفسي فأنا أعتبر ذاك قبح وتجرد من الإنسانية أطلقوا علي كل المسميات غاضبة حانقة منفعلة لا يهمني بمجرد حديثي لأي أمر مهم يخاف الكثير	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-04012	@dammam1974 هذا شخص مافيه مثله اثنين اتوقع ..جمال حنيه رومنسيه وش احكي وش اخلي💔💔💔	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02184	كنت اكتر انسانه بتخاف بس صارلي كم سنه كتير جريئه حتى بحضر افلام رعب لحالي و عادي🤷 🏼 ‍♀️	0	1	0	0	0	0	0	0	0	0	1
2018-Ar-01978	@babiestbels شوضعه ذا يخوف 😧	0	0	0	1	0	0	0	0	0	0	0
2018-Ar-02257	#دعوة_لولي_العهد_محمد_بن_سلمان انا متفائل انه راح يقود المملكة ل مستقبل مشرق بأذن الله كان الله معك في اي خطوه وقرار تتخذه	0	0	0	0	0	1	1	0	0	0	0
2018-Ar-00704	لن انسى ارتجاف شفتاي عند تقبيل جبينك البارد نظرتي الأخيرة لك و بكاء قلبي المستمر جمعني الله بك في جنته يارب أختي فقيدة قلبي#اروى_الحمدان 😔 💗	0	0	0	0	0	1	0	0	1	0	0
2018-Ar-02871	#فرحتي_بنجاحي مت بكئ اول ماشفت النتيجه نزلت ع ركعبي واصارخ ماضاع تعبي ماضاع تعبي واهلي شفيها ميته بكى ويدفوني اول ماشافوهم	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-03937	ضعيفه انا قدام تعب جدتي ودموعها والله ضعيفه وجدا	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-02242	اكره شي لمن تكون لوحدك و فجاه عينك تدمع من غير اي سابق إنذار او سبب تكذب على نفسك فيه 💦 👁	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-04037	حسبي الله ونعم الوكيل ليش التضييق على طالب العلم واللي عنده طموح ليش تمنعونه بسبب ظروف منعته من الانتظام #لا_لايقاف_الانتساب_والتعليم_عن_بعد	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-03682	@F1408a هههههههههههه\nالله يسعدك أم حمود ضحكت من قلب..\nصباحك #سعادة ي الغلا	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03962	ألا أيها الليل الطويل ألا انجل بصبح وما الإصباح منك بأمثل #يأس	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-04236	حمدالله ع راحه البال الي قع اعيشها هالفتره❤️ 💕	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-00752	طيب تجاربهم المرعبه هذه ما طلعت شي للعلم الحديث	1	0	1	1	0	0	0	1	0	1	0
2018-Ar-03315	احمي عائلتي يا الله من حزن يسكن أعينهم و من خبر يقطع طريق سعادتهم و من مرض ينزع صحتهم و من هموم الحياة و اوجاعها	0	0	0	1	0	1	1	0	0	0	0
2018-Ar-02353	@Salem309 @ch_cake ربنا يسعدكم ويهدى سركم .. ويا سيدى ايوه قول عشان ندعيلكم ونبتهج قليلا بحكايات حلوة كدا	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-00666	أتمنى من كل الناس أما أموت محدش يجي الجنازة أصل بحب أمشي لوحدي \n#هستيريا_عاقل	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-02365	@I_9mile شف المحنة الي بتجي تحت هالمقطع👎👎	0	0	1	0	0	0	0	0	1	0	0
2018-Ar-03323	@WadhaMa3yoof ضحكتج هذي تقول : أنطرني ، خل اروح انا بالاول بعدين اشوف موضوعك	0	0	0	0	0	0	0	1	0	0	0
2018-Ar-01057	ياحزني اللي ممتليئ وسط صدري.!🖤\nاذا العمر هذا أوله .. وش أخيره.؟؟\n.\n#حزني_أنيق	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-01109	@E0Wh9 معرفش الخارجيه ساكته علي امه ليه المفروض توجيه إنذار ليه وعندما يتكرر طرده وبناقص	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-03542	انت خليك اضحكي علي نفسك وكذبي علي الي حولك وكملي في تصرفاتك الجبانة ولفي ودوري هنا وهناك ندمان اني عرفت واحدة كدة في يوم	1	0	1	0	0	0	0	0	1	0	0
2018-Ar-02948	#شنو_بتلبس_بلعيد\nاللي تروح المشغل تحط ميك اب فـ يوم العيد نعم !؟ خير !؟🙁\nيعني زود عالعالم مانامو حالفه تخوفينهم !!\nترا عيد مو حفلة تنكرية 🙁	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-00744	أن تستيقظ بعد ليل طويل من البكاء على صوت امك تخبرك بأن رحلة العمرة بعد غد بدون سابق إنذار و أن لا تشغلي بالك بالقدوم لرؤيتي شعور خرافي 😢 😢	0	0	0	0	1	0	0	0	1	1	0
2018-Ar-03092	مش كلهم والله اولهم اخويا وناس صحابه اللجان بتعتهم وحشه وده اللى يغيظ ناس تتعب وناس تغش 😂 ✋	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-03483	@nssraoy @shaar17 غدر بالخليج؟!!\nليه من يدعم بشار بالسلاح ويستقبل الحوثيين في بلده غير السيسي الي مسلط اعلامه يشتم بلدك وملكك يا واطي ي جبان	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-04166	@OMAGMT @imazizz @Ess_jeddah28 \n\nتمثيييييل واضح\nشف الدقيقة 3:30 \nوجه البنت تبع لجنة التحكيم مكشر (غضبان) من قبل ما يقول لها كشري (اغضبي)	1	0	1	0	0	0	0	1	0	0	0
2018-Ar-02962	مع هالمساء فرحة سعادة بسمة عافية يجعلها ربنا عني وعنكم ما تغيب ✍ 🏻	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02915	من الطبيعي إنه يكون في ارتباك أو خوف لدرجة الهلع في نبرة صوت المعزبة بمثل هالموقف لكنه مفقود بهالمقطع	1	0	0	1	0	0	0	0	0	1	0
2018-Ar-02499	@na00011 @SamtiSaad انت انسان  تعرضت لواحد منسم   ضروري ترد عليه     الحمد لله و الشكر  الاشكال هذي من البشر لا يرد عليها  باي	1	0	1	0	0	0	1	0	0	0	0
2018-Ar-03807	لا شيء أجمل من غسل الحزن بإبتسامة وإطفاء الضيق بالاستغفار ابتسم ليس بالضرورة فرحا وإنما ثقة وتفاؤل بأن الله لن يخيب ظنك 🌺 صباح التفاؤل	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-00394	بحة صوتك تمليني رضا	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-00981	مكه والمدينه العمره والحج أنحرمنا منها عجايز وشيبان واطفال أرهبتوهم اللهم أكفنا شر كل من عاون اليهودوالنصارى عليك بهم يالله #تعلمت_من_الحصار	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-02561	انت شايف كده الكلب ده مكمل يا شوقي وراه اسرائيل و بينفذ اجندتها بالكامل بيموتوا مصر بيخنقوها #حسرة	1	0	1	0	0	0	0	0	1	0	0
2018-Ar-01016	@siniora_khateeb 😰😱😱😱 فراق مين ع مين	0	1	0	0	0	0	0	0	1	0	0
2018-Ar-02653	@01VDD عيدي مع اهلك او حتى لحالك البسي وتكشخي وافرحي واشتري شكولاطات 😕❤❤ عييييدد ترا	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-03055	الشعور المتبادل بين قلبين بتحسه لما تحس ان فيه حاجة مغطياك او حضناك كدة 💔	0	0	0	0	0	1	1	0	0	0	0
2018-Ar-00194	في ظل بياعي الگلام و أصحاب المگاتيب المستنسخة شد قبضة يدگ على من يملگ #الحس_السادس و يقرأ #غصة حروف الوجع حين تقول إنگ : بخير	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-03162	ما هذا الجنوون يالكافالييرز متعة إثارة إنتفاضة #NBAFinals	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-00251	أحيانا بعض الكلمات يكون ثمنها عمر كامل من الألم لغيرك فانطق جمالا أو لا تتكلم خير شر	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-03714	@YSalfaisal انت اكثر شخص فرحان عشان تغرد وتفتح مواضيع😭	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-01792	اتمنى فصلهم من الجامعة ومعاقبتهم همج الله ياخذهم يعني كذا مرجله كلكم على واحد مثل "الكلاب المسعوره " #ضرب_دكتور_في_جامعه_الملك_خالد	1	0	1	0	0	0	0	1	1	0	0
2018-Ar-03662	مش لازم ترتبط عشان #تفرح 😍 مش شرط عينك تلمع عشان #بتحب 💞 دا ف ناس وجودها ف حياتنا #بينورها حد يفرحك ويسمعلك من غير ما #يزهق #صداقة_حلوة_بزيادة	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03866	#رمضان_في_رابعة يعني حب الخير لناس نت متعرفهمش بس البهجه والامل الي كنت في اعلي درجاته كانت بتخلينا طايرين في السما من الفرحه	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02490	#بهجة_٢٤ ٣٩ دكتورة فاتن 😍 😍 💚 إلهي يسعدها على اللطافة اللي تملكها تجيب السعادة و الله :)	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03696	@AlArabiya كله جيش ايراني مافيه لاعراقي ولا سوري الا الخونة منهم قبحهم الله	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-00814	@HsnFrhanALmalki \nيفهمون الناس ان هالنوع من الكراهية ده ثواب وحتى انك لو ما بتكره الشيعة حتدخل النار\nابتعدت عنهم حتى اني تركت صلاة الجمعة	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-01527	كآبة لا 😐	0	0	0	0	0	0	1	0	1	0	0
2018-Ar-04203	صور انهارده مُبهجة 💕💕	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-00735	ياجماعه وش اللي صاير هالكتاب الاجراء ماحد يردعهم يكتبون ع كيفهم ويستفزون الشعب ويستهزون بأبطال الحد الجنوبي  #الساعد_قليل_ادب_لا_يمثلنا	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-00942	مش مسامح منة شلبى ع اللى هى عملته فى واحة الغروب 😤	1	0	0	0	0	0	0	1	0	0	0
2018-Ar-02245	الأنظمة التي تمارس الحجب عن الكلمة والرأي المخالف هي أنظمة #جبانة بالنهاية الكلمة هي من تنتصر التاريخ قال هذا #قطر #السعوديه #الخليج	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-02733	#حسرة كم كنت اتمنى ان تعيشي هذا اليوم معي في جو عائلي كما كنت في السابق اسرد لكي كل المستجدات لتفاصيل يومي وعائلتي	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-00200	اشتريت للعيال حلويات وهدوم  العيد \nاشتريت اللحمة بتاعة بعد العيد \nاشتريت علف الحيوانات في المزرعة \nعليا النعمة ولا اشتريت حاجة لنفسي \n😢😢	0	0	0	0	0	0	0	1	1	1	0
2018-Ar-03982	وقت يجي الفرح #افرح حتى لو لحظة لانك ما بتعرف امتى يدق الحزن بابك اصبحنا واصبح الملك لله 🌷 😍 😊	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-00490	الله يفشلكم فشلتونا والله كل الترندات تجيب السخرية لنا كشعب وش ذا المهزلة شعب فاضي وأتمنى الي يعارض تغريدتي يروح يشوف  #عزيز_دايري_والجن	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-01716	اكثر شيء يزعجني لما احس ان خاطري زعلان بس م ادري ايش السبب 🚶 🏻	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-02167	خوفي اللي كان من التاريخ و خلاني اصم الكتاب ويينه الحين احتاجه حق الجغرافيا مخي مو راضي يستوعب ان فاينل :) )	0	0	0	1	0	0	0	0	0	0	0
2018-Ar-01573	كان الحلم دوله خليجيه واحده فأصبح الحلم كابوس #كلنا_قطر #كلنا_تميم	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-00275	@14121125 لا لا لاتنقهر حنا معا الدوله والدوله غضبت\n لايهمك راح تصفي الموضوع مثل ما اردعت الشرذمه في اليمن ووو معا يد بيد\n#غضب_محمد_بن_نايف	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-03212	@memomadridesta ايو صطيف قلبي الاحتفالات وين راح تنقل ؟	0	0	0	0	0	1	0	0	0	0	0
2018-Ar-04132	وعيدك سعادة وبهجة وسرور ياالجنوبي الأصيل	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-01423	@iRa3awi لا فعلا محبطه خلصت تكن :(\nمدري ايش اسوي :(	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-04293	(من يشتكي سرعة الانفعال يضبط صلاته حتى تنضبط انفعالاته) (إن الإنسان خلق هلوعا*إذامسه الشرجزوعا * وإذامسه الخيرمنوعا*إلاالمصلين)	0	0	0	0	0	0	1	0	0	0	0
2018-Ar-02893	@SaudiMOCS  @MCS_Spokesman الله يجعله بوسواس قهري المتسبب في تاخر نتايج الوظايف الصحية كان عل الأقل اعطونا موعد ننتظره ما نشحذكم حنا	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-03195	#اهالي_القصب_متذمرون_من_stc من خذ الهلال الدوري والدعوى مدحدره في العالم كله .. لكن توصل فيكم المواصيل للقصب كذا كثير .\nالا الولايه 😍	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-00641	#حائل #حكم #تفاؤل #سعاده #راحه كونوا دائما متفائلين ف 💝 ربنا 💝 -عزوجل- عند حسن ظن عبده به 😊	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-00525	@DOC_Mohamad طبعا انا نفسيا ازا حد مرشح قدامي مناخيري بتصير تحرقني واذا شفت حد عليه حبوب بتمسكني الحكه .. هلكوني 😱	1	0	1	1	0	0	0	0	0	0	0
2018-Ar-02189	كاسة الشاي بايدك بنص الشارع خزي وعار مكدرتش ابلعها	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-01986	@the_side_hoe انا كنت بتكلم عن كل الديانات و قلت مثلا الاسلام،من وجهه نظرى الديانات بتأذى المجتمع زى العنصريه بظبط فكنت بتكلم فى كده	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-01113	17 | رمضان 🌙 ✨ ؛ يا الله دهشة جميلة ؛ فرحة بلا إنتظار راحة بال من حيث لا ندري و لا نحتسب	0	0	0	0	1	1	1	0	0	1	1
2018-Ar-02014	كلما رأيت شخصا يتبع مبدأ التقية اي يبدي غير ما يبطن اشعر باستياء منه .... خليك واضح في رأيك وصاحب مبدأ معلن لان التقية ستنال وتصغر من شأنك .	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-00057	فيني وجع مدري غصه بالضلوع والحزن جاني رغم اني ما ابيه احتاج ب هاللحظه افضفض بالدموع من يسلفني حظن ابكي عليه	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-00710	عيش رامي كل حاجة على ربنا،احسبها وسيبها على الله\n#القلق ده #وهم بتحط نفسك فيه كإنه هيحللك الدنيا وهو في الحقيقة سجن بيمتص منك #الحياة	0	0	0	0	0	0	1	0	0	0	1
2018-Ar-02004	@najwakaram نتخطى الحزن مش لاننا مانشعر فيه ، لاني مابحب غيري يحس فيه. دُرر💎 يانجوى وهيدااااا حكييييي 👏🏻😍	0	0	0	0	0	1	0	0	1	0	0
2018-Ar-02749	متجهم الوجه مع العلم اني تقدمت لهم بشكاوي وقال لي ليس لنا صلاحيات بالهاتف وذهبت إليهم وقالي بالحرف ما نقدر تسجيلك شي	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-01355	دع إبتسامتك هي أول ملامحك فهي لك #صحة وفي الدين #صدقة وفي القلب #سعادة ولمن حولك أثرا جميلا #	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-03587	ليس هناك طريق للسعادة السعادة هي الطريق #سعادة #اعمل_بحب #لا_تستسلم	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03260	لحد يلوم أحد في التصرفات الحاصله بدافع العصبيه لأن معليه إنتوا السبب ف ردات فعلنا	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-01784	لا رسم لا صوت لا شي منه فايده انا وش الفايده مني😂😂😂😂☹️💔	1	0	1	0	0	0	0	1	1	0	0
2018-Ar-01344	الخطأ اللي ارتكبه آبائنا فينا وهو التخويف من العذاب ما يجب علينا تكراره على أطفالنا، كبرنا على اتباع الدين والعبادة بدافع الخوف والرهبة.	1	0	0	1	0	0	0	0	1	0	0
2018-Ar-03118	يا حبيبي علامك ليه وجهك عبوس\nاترك الضيق وقرب ايه يعني تعال🎼	0	0	0	0	0	0	1	0	1	0	0
2018-Ar-02497	أكره الأشياء اللي تنعاد في رأسي أكثر من ألف مرة وتسبب لي #قلق #ارق #اضطراب	1	0	0	1	0	0	0	0	0	0	0
2018-Ar-00615	كده يا سما تمطري عندهم و ماتمطريش عندي؟ \n#عتاب 😒	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-02673	انا قلت له احس بسخونه داخليه بالجسم توتر قلق خوف ارتجاف اليدين والجسم تعرق باليدين ثقل بالراس ساعات الحاله شديده وعاديه	0	1	0	1	0	0	0	0	0	0	0
